id,title,cityname,state,latitude,longitude
5198525454,"Attractive One BR, One BA",Petersburg,VA,37.1386,-77.3919
5198525409,Apartment in move in condition in Saugus,Saugus,MA,42.4635,-71.0119
5198525346,Convenient location Two BR Two BA for rent,Petersburg,VA,37.1386,-77.3919
5198525132,"Spacious Two BR, Two BA",Glen Allen,VA,37.7172,-77.5767
5198524496,"Gorgeous Petersburg, Two BR, Two BA. Dog OK!",Petersburg,VA,37.1386,-77.3919
5198524471,"Great Central Location Two BR, Two BA. Dog OK!",Glen Allen,VA,37.7172,-77.5767
5198524135,"Saugus, Great Location, Two BR Apartment.",Saugus,MA,42.4635,-71.0119
5198524005,One BR Apartment - Welcome Home to Addison Crater Woods. $869/mo,Petersburg,VA,37.1386,-77.3919
5198523730,"Glen Allen - 2bd/Two BA 1,189sqft Apartment for rent",Glen Allen,VA,37.7172,-77.5767
5198523035,"Lovely Petersburg, Three BR, Two BA",Petersburg,VA,37.1386,-77.3919
5198522872,"Apartment in quiet area, spacious with big kitchen",Petersburg,VA,37.1386,-77.3919
5198522532,Good-size One BR unit for a single person or couple.,Lynn,MA,42.4726,-70.9543
5198522438,Ashland - superb Apartment nearby fine dining,Ashland,VA,37.7494,-77.4726
5198522399,Convenient location One BR One BA for rent,Petersburg,VA,37.1386,-77.3919
5198522328,We love dogs! Having trouble finding a place that does. Single Car Garage!,Petersburg,VA,37.1386,-77.3919
5198522250,Outstanding Opportunity To Live At The Petersburg City Club. Single Car Garage!,Petersburg,VA,37.1386,-77.3919
5198522188,"Petersburg, Great Location, One BR Apartment. $869/mo",Petersburg,VA,37.1386,-77.3919
5198522027,Two BR Apartment - Comfortably surrounded by lush woodlands.,Ashland,VA,37.7494,-77.4726
5198521919,Super Cute! Apartment for Rent!,Petersburg,VA,37.1386,-77.3919
5198521824,Outstanding Opportunity To Live At The Petersburg City Club,Petersburg,VA,37.1386,-77.3919
5198521618,410 sq. ft. - in a great area.,Waynesboro,VA,38.0711,-78.8998
5198521515,Studio - For more than a century.,Petersburg,VA,37.2139,-77.4557
5198520072,"Amazing Two BR, Two BA for rent",Petersburg,VA,37.2139,-77.4557
5198520002,luxurious 1 BR in Old Trail. Pet OK!,Crozet,VA,38.0692,-78.7023
5198519699,Outstanding Opportunity To Live At The Petersburg City Club,Petersburg,VA,37.2139,-77.4557
5198519673,New to market for 2019 rental season!,Naples,FL,26.2382,-81.8041
5198519353,The Best of the Best in the City of Charlottesville! Save Big!,Charlottesville,VA,38.0702,-78.4341
5198519323,Apartments is a 276-unit gated garden-style apartment community.,Naples,FL,26.1872,-81.763
5198519178,"Naples, Great Location, Two BR Apartment. Parking Available!",Naples,FL,26.1872,-81.763
5198519167,apartment- -Right off of JPA!,Charlottesville,VA,38.0346,-78.518
5198518874,One BA - come and see this one.,Petersburg,VA,37.2139,-77.4557
5198518787,2018 - RENT FOR THE SCHOOL YEAR. $995/mo,Charlottesville,VA,38.0346,-78.518
5198518444,apartment #C-Leasing for !,Charlottesville,VA,38.0346,-78.518
5198518439,Welcome to The Vault!,Lynn,MA,42.4726,-70.9543
5198518399,"Average Rent $1,900 a month - That's a STEAL!",Lynn,MA,42.4726,-70.9543
5198517805,Two BR Apartment - Large & Bright. Pet OK!,Naples,FL,26.1872,-81.763
5198517434,available for due to cancellation. Parking Available!,Naples,FL,26.1872,-81.763
5198517414,This rental is a Petersburg apartment E Bank.,Petersburg,VA,37.2139,-77.4557
5198517353,This Apartment is a must see!,Naples,FL,26.1872,-81.763
5198517225,"Lovely Charlottesville, Two BR, Two BA",Charlottesville,VA,38.0346,-78.518
5198517075,Apartment in great location,Wilmington,MA,42.5578,-71.1728
5198516923,"$2,175/mo - convenient location. Pet OK!",Wilmington,MA,42.5578,-71.1728
5198516546,"1,228 sq. ft. - in a great area. Pet OK!",Wilmington,MA,42.5578,-71.1728
5198516431,Petersburg - 2bd/Two BA 962sqft Apartment for rent,Petersburg,VA,37.2139,-77.4557
5198516391,Prominence Apartments Two BR Luxury Apartment Homes. 2 Car Garage!,Charlottesville,VA,38.0003,-78.4636
5198515848,Two BR Apartment in Quiet Building - Naples. Parking Available!,Naples,FL,26.1872,-81.763
5198515776,This Apartment is a must see!,Wilmington,MA,42.5578,-71.1728
5198515177,Charlottesville - superb Apartment nearby fine dining,Charlottesville,VA,38.0565,-78.4959
5198514413,Westford is one of the area's newest luxurious apartment communities.,Westford,MA,42.5897,-71.4368
5198514360,Skyler Cove 2 BR-1 BA Townhouse Style Apartments,Portsmouth,VA,36.8356,-76.3451
5198514299,"Spacious One BR, One BA. $725/mo",Portsmouth,VA,36.8356,-76.3451
5198514104,Westford is one of the area's newest luxurious apartment communities.,Westford,MA,42.5897,-71.4368
5198513622,Apartment for rent in Naples.,Naples,FL,26.1584,-81.7343
5198512966,Westford is one of the area's newest luxurious apartment communities.,Westford,MA,42.5897,-71.4368
5198512765,"Attractive One BR, One BA",Charlottesville,VA,38.0565,-78.4959
5198512639,"Bright Portsmouth, One BR, One BA for rent",Portsmouth,VA,36.83,-76.3153
5198512305,Three BR - convenient location. Pet OK!,Naples,FL,26.1584,-81.7343
5198512023,Two BR Apartment in Quiet Building - Charlottesville,Charlottesville,VA,38.0565,-78.4959
5198511538,"Charlottesville, 628 sq. ft. One BR - come and see this one.",Charlottesville,VA,38.0565,-78.4959
5198510827,"Gorgeous Portsmouth, One BR, One BA. Pet OK!",Portsmouth,VA,36.83,-76.3153
5198509904,This Park Shore Colonade!,Naples,FL,26.1888,-81.8054
5198509669,"Great Central Location Two BR, Two BA. Pet OK!",Tewksbury,MA,42.6008,-71.2226
5198509655,Outstanding Opportunity To Live At The Naples City Club. Parking Available!,Naples,FL,26.1888,-81.8054
5198509591,"Commons is a beautiful apartment community located in Tewksbury, MA.",Tewksbury,MA,42.6008,-71.2226
5198508494,Beautiful Portsmouth Apartment for rent,Portsmouth,VA,36.8681,-76.3803
5198507766,This rental is a Harrisonburg apartment Mt.,Harrisonburg,VA,38.4425,-78.8731
5198507079,"Lovely Tewksbury, Two BR, Two BA",Tewksbury,MA,42.6008,-71.2226
5198506595,One BR Apartment in Tewksbury,Tewksbury,MA,42.6008,-71.2226
5198506098,FREE HEAT - Gas and water included in rent! ONLY ONE AVAILABLE BEAUTIFUL DELUXE,Portsmouth,VA,36.8681,-76.3803
5198495746,One BR Apartment - Located within the beautiful Shenandoah Valley in,Winchester,VA,39.1776,-78.1677
5198494352,"1,633 sq. ft. \ Naples - must see to believe.",Naples,FL,26.1402,-81.7982
5198492257,$775/mo \ 843 sq. ft. \ One BA - come and see this one.,Portsmouth,VA,36.81,-76.3669
5198489952,One BR Apartment in Lowell. Parking Available!,Lowell,MA,42.6398,-71.3184
5198489298,Three BR - Welcome Home Welcome to Hodges Manor Apartments located in,Portsmouth,VA,36.81,-76.3669
5198487821,"Charming Two BR, Two BA. Single Car Garage!",Cape Coral,FL,26.6293,-82.0051
5198487760,"Bright Stafford, One BR, One BA for rent",Stafford,VA,38.4352,-77.3813
5198487724,Apartment in prime location. Single Car Garage!,Stafford,VA,38.4352,-77.3813
5198487213,Two BR - Ultris Courthouse Apartments give you more options.,Stafford,VA,38.4352,-77.3813
5198486970,Apartment in prime location. Single Car Garage!,Stafford,VA,38.4352,-77.3813
5198486947,915 sq. ft. - One BR - Yorktown - in a great area.,Yorktown,VA,37.1223,-76.4484
5198486452,"Average Rent $1,320 a month - That's a STEAL!",Lowell,MA,42.6398,-71.3184
5198486051,Beautiful 2/2 in great location.,Cape Coral,FL,26.6305,-81.9546
5198486034,Pet Friendly 2+2 Apartment in Yorktown,Yorktown,VA,37.1223,-76.4484
5198486008,Two BR - Ultris Courthouse Apartments give you more options.,Stafford,VA,38.4352,-77.3813
5198485753,"Yorktown, prime location One BR, Apartment",Yorktown,VA,37.1223,-76.4484
5198485738,Cape Coral Luxurious 2 + 2,Cape Coral,FL,26.6305,-81.9546
5198485477,One Spacious BR in Lowell,Lowell,MA,42.6398,-71.3184
5198485381,This Apartment is a must see. Cat OK!,Lowell,MA,42.6398,-71.3184
5198485283,"Bright Yorktown, Three BR, Two BA for rent. Pet OK!",Yorktown,VA,37.1223,-76.4484
5198485244,Three BR - Ultris Courthouse Apartments give you more options.,Stafford,VA,38.4352,-77.3813
5198484908,Two BR - Princeton Belvidere Apartments in Lowell. Pet OK!,Lowell,MA,42.6398,-71.3184
5198484718,975 sq. ft. Two BR - in a great area.,Yorktown,VA,37.1223,-76.4484
5198484439,Two BR - At Pines of York Apartment Homes.,Yorktown,VA,37.1223,-76.4484
5198484205,Lowell Luxurious 1 + 1. Parking Available!,Lowell,MA,42.6398,-71.3184
5198484045,"1,118 sq. ft. - Apartment - Two BR - must see to believe.",Yorktown,VA,37.1223,-76.4484
5198483354,"Leavells, Two BR, Two BA for rent. Pet OK!",Spotsylvania,VA,38.2006,-77.6854
5198483303,"Lowell, Two BR, One BA for rent",Lowell,MA,42.6398,-71.3184
5198482946,"Move-in condition, One BR One BA. Pet OK!",Spotsylvania,VA,38.2006,-77.6854
5198481995,Over 750 sf in Lowell,Lowell,MA,42.6398,-71.3184
5198480973,Apartment in great location,Lowell,MA,42.6398,-71.3184
5198480465,$969 / Two BR - Great Deal. MUST SEE!,Yorktown,VA,37.1783,-76.4582
5198478720,"Charming One BR, One BA. Pet OK!",Fredericksburg,VA,38.2086,-77.4584
5198475771,"1,632 sq. ft. \ Apartment - must see to believe.",Lehigh Acres,FL,26.6267,-81.6807
5198475638,"$1,350 / One BR - Great Deal. MUST SEE. Parking Available!",Fredericksburg,VA,38.2811,-77.5585
5198475343,Fredericksburg - superb Apartment nearby fine dining. Pet OK!,Fredericksburg,VA,38.2811,-77.5585
5198474466,Over 750 sf in Fredericksburg. Parking Available!,Fredericksburg,VA,38.2811,-77.5585
5198471015,One BR - River Rock Park Apartments.,Lawrence,MA,42.7039,-71.1648
5198470297,Two BR Apartment - For information about the gas explosion evacuations.,Lawrence,MA,42.7039,-71.1648
5198470043,Two BR - Falcon Creek Apartments in Hampton.,Hampton,VA,37.0805,-76.3725
5198468948,"Apartment only for $1,153/mo. You Can Stop Looking Now!",Fredericksburg,VA,38.2923,-77.4911
5198468705,Three BR Apartment - From the moment you enter Hampstead Heath. Pet OK!,Hampton,VA,36.8961,-76.255
5198468282,Outstanding Opportunity To Live At The Fredericksburg City Club.,Fredericksburg,VA,38.2923,-77.4911
5198466963,"Move-in condition, Two BR Two BA",Hampton,VA,36.8961,-76.255
5198466551,Two BR - Apartments offers spacious. 3+ Car Garage!,Hampton,VA,37.0805,-76.3725
5198465851,"Average Rent $1,514 a month - That's a STEAL!",Hampton,VA,37.1331,-76.3659
5198465369,Two BR Apartment - Townsend is more than a to live.,Fredericksburg,VA,38.2923,-77.4911
5198464595,Two BR Apartment in Quiet Building - Hampton,Hampton,VA,37.0805,-76.3725
5198464163,Beautiful Fredericksburg Apartment for rent. Pet OK!,Fredericksburg,VA,38.2923,-77.4911
5198462566,"Amazing Two BR, 1.50 BA for rent",Alexandria,VA,38.7845,-77.1252
5198460249,The Best of the Best in the City of Alexandria! Save Big!,Alexandria,VA,38.7845,-77.1252
5198458733,Convenient location One BR One BA for rent. Parking Available!,Alexandria,VA,38.7845,-77.1252
5198457429,"55 and Older Community, You Must be 55 and Older.",Lehigh Acres,FL,26.6156,-81.6162
5198451323,Apartment in prime location,Alexandria,VA,38.8019,-77.0508
5198450069,"$2,206 / Two BR - Great Deal. MUST SEE. Single Car Garage!",Alexandria,VA,38.8019,-77.0508
5198449881,One BA - come and see this one. Pet OK!,Alexandria,VA,38.8019,-77.0508
5198448882,One BR Apartment - Large & Bright. Single Car Garage!,Alexandria,VA,38.8019,-77.0508
5198447570,One BR Apartment - With a host of amenities and a great location.,Chelmsford,MA,42.6233,-71.3647
5198446324,Three BR \ Estero - come and see this one. Single Car Garage!,Estero,FL,26.4408,-81.7893
5198445929,"Bright Alexandria, Two BR, One BA for rent. Pet OK!",Alexandria,VA,38.8019,-77.0508
5198445107,Two BR Apartment - With a host of amenities and a great location.,Chelmsford,MA,42.6233,-71.3647
5198444663,"Discover for yourself all th in Billerica, MA has to offer!",Billerica,MA,42.5489,-71.2489
5198441327,"Lovely Billerica, Three BR, Two BA",Billerica,MA,42.5489,-71.2489
5198440802,Two BR Apartment - Enjoy a cozy residential neighborhood on the James River.,Newport News,VA,36.9886,-76.4202
5198437123,One BR Apartment - Mason Hall offers gorgeous studio.,Alexandria,VA,38.8019,-77.0508
5198434263,Andover Luxurious 2 + 2. Pet OK!,Andover,MA,42.6484,-71.1615
5198432738,"Freshly painted, new flooring, updated bathroom and more. Parking Available!",Andover,MA,42.6484,-71.1615
5198432017,Looking for that extra space This has a full 850.,Andover,MA,42.6484,-71.1615
5198431001,"Andover - 3bd/Two BA 1,316sqft Apartment for rent. Pet OK!",Andover,MA,42.6484,-71.1615
5198430962,Beautiful Alexandria Apartment for rent,Alexandria,VA,38.8199,-77.1517
5198429686,"Lovely Alexandria, Two BR, Two BA. 2 Car Garage!",Alexandria,VA,38.8199,-77.1517
5198429153,"$2,300 / Two BR - Great Deal. MUST SEE!",Burlington,MA,42.5085,-71.2011
5198429136,Enjoy a small community feel amidst big city-living.,Alexandria,VA,38.8199,-77.1517
5198429019,Kimball Towers is a smoke free community!,Burlington,MA,42.5085,-71.2011
5198428405,841 sq. ft. - One BA - convenient location.,Alexandria,VA,38.8199,-77.1517
5198428335,Burlington Value!,Burlington,MA,42.5085,-71.2011
5198427958,The Best of the Best in the City of Alexandria! Save Big!,Alexandria,VA,38.8199,-77.1517
5198427125,PERFECT SOUTH EXPOSURE UNIT. Single Car Garage!,Cape Coral,FL,26.5771,-82.0019
5198427022,Super Cute! Apartment for Rent. Pet OK!,Alexandria,VA,38.8199,-77.1517
5198426949,One BR Apartment in Quiet Building - Alexandria. Parking Available!,Alexandria,VA,38.8199,-77.1517
5198426868,"$2,652 / Two BR - Great Deal. MUST SEE. Single Car Garage!",Burlington,MA,42.5085,-71.2011
5198426757,"Attractive One BR, One BA",Alexandria,VA,38.8199,-77.1517
5198426010,Two BR Apartment - Get away from the cold.,Fort Myers,FL,26.4941,-81.7303
5198425382,Kimball Towers is a smoke free community. Single Car Garage!,Burlington,MA,42.5085,-71.2011
5198425372,Lease Spacious 2+1. Approx 952 sf of Living Space!,Newport News,VA,37.0198,-76.4376
5198425137,Three BA - ready to move in.,Fort Myers,FL,26.4941,-81.7303
5198424953,One Spacious BR in Burlington,Burlington,MA,42.5085,-71.2011
5198424623,"Attractive Three BR, 2.50 BA. 2 Car Garage!",Fort Myers,FL,26.4941,-81.7303
5198424534,One BR Apartment - Located in highly sought-after Alexandria City. Pet OK!,Alexandria,VA,38.8199,-77.1517
5198424455,Beautiful Alexandria Apartment for rent. Parking Available!,Alexandria,VA,38.8199,-77.1517
5198423914,Convenient location One BR One BA for rent,Woburn,MA,42.4849,-71.1568
5198423766,NOW AVAILABLE FOR 2019 SEASON JAN/FEB/MARCH. 2 Car Garage!,Fort Myers,FL,26.4941,-81.7303
5198423328,"Spacious One BR, One BA",Woburn,MA,42.4849,-71.1568
5198421626,Apartment in move in condition in Alexandria. Pet OK!,Alexandria,VA,38.8363,-77.128
5198421263,Apartment in prime location. Parking Available!,Alexandria,VA,38.8363,-77.128
5198421174,"$2,179 / Two BR - Great Deal. MUST SEE. Pet OK!",Woburn,MA,42.4849,-71.1568
5198420998,One BR - Westgate Apartments is a community comprised of 10 buildings.,Woburn,MA,42.4849,-71.1568
5198419658,"Fort Eustis, Great Location, Three BR Apartment. Parking Available!",Fort Eustis,VA,36.9787,-76.4277
5198418707,This Apartment is a must see!,Alexandria,VA,38.8363,-77.128
5198418460,"Amazing One BR, One BA for rent",Cape Coral,FL,26.6748,-81.974
5198417579,"Two BA, 1,017 sq. ft. - come and see this one. Pet OK!",Cape Coral,FL,26.6748,-81.974
5198417422,Prominence Apartments Three BR Luxury Apartment Homes,Fort Eustis,VA,36.9787,-76.4277
5198417032,Apartment in great location. Single Car Garage!,Sudbury,MA,42.3832,-71.4288
5198416515,Cape Coral Luxurious 2 + 2. Single Car Garage!,Cape Coral,FL,26.6748,-81.974
5198415428,"Gorgeous Cape Coral, One BR, One BA. Pet OK!",Cape Coral,FL,26.6748,-81.974
5198415192,Beautiful Newport News Apartment for rent. $699/mo,Newport News,VA,37.0575,-76.4614
5198414079,This Apartment is a must see!,Newport News,VA,36.8961,-76.255
5198412630,Alexandria Value!,Alexandria,VA,38.8363,-77.128
5198407508,We're now offering preferred employer discounts!,Newport News,VA,36.8961,-76.255
5198405801,Alexandria Luxurious 1 + 1. Washer/Dryer Hookups!,Alexandria,VA,38.783,-77.12
5198400680,This Apartment is a must see!,Natick,MA,42.2858,-71.3551
5198399113,Three BR - Bay Breeze Apartments in Fort Myers.,Fort Myers,FL,26.5062,-81.9274
5198398449,Milford - superb Apartment nearby fine dining. Parking Available!,Milford,MA,42.1492,-71.5242
5198395061,"Lease Spacious 3+2. Approx 1,359 sf of Living Space!",Fort Myers,FL,26.5062,-81.9274
5198394325,Apartments is now professionally.,Newport News,VA,37.0575,-76.4614
5198393342,Over 990 sf in Marlborough,Marlborough,MA,42.3467,-71.5502
5198391292,Alexandria Value!,Alexandria,VA,38.761,-77.0959
5198390378,"Great Central Location Two BR, One BA. Offstreet parking!",Marlborough,MA,42.3467,-71.5502
5198390262,This Apartment is a must see!,Marlborough,MA,42.3467,-71.5502
5198389580,Marlborough - Spacious and sunny 1 BR apartment in highly desirable,Marlborough,MA,42.3467,-71.5502
5198388672,Meridian Parkside Apartments is now professionally.,Newport News,VA,37.0575,-76.4614
5198388535,Over 930 sf in Fort Myers. Pet OK!,Fort Myers,FL,26.5648,-81.8879
5198388147,Alexandria Luxurious 2 + 2,Alexandria,VA,38.8357,-77.0655
5198387047,"Amazing Three BR, Two BA for rent. Pet OK!",Fort Myers,FL,26.5648,-81.8879
5198386373,Del Ray Central apartment homes offer cozy main style living. Single Car Garage!,Alexandria,VA,38.8357,-77.0655
5198385605,Beautiful Alexandria Apartment for rent,Alexandria,VA,38.8357,-77.0655
5198385472,Apartment in great location,Alexandria,VA,38.8357,-77.0655
5198384713,Convenient location One BR One BA for rent. Parking Available!,Alexandria,VA,38.8357,-77.0655
5198383179,"Apartment in quiet area, spacious with big kitchen",Fort Myers,FL,26.5648,-81.8879
5198382197,Outstanding Opportunity To Live At The Norfolk City Club. Pet OK!,Norfolk,VA,36.9161,-76.2193
5198382167,Apartment only for $985/mo. You Can Stop Looking Now. Pet OK!,Norfolk,VA,36.9161,-76.2193
5198381602,Hopkinton - 1bd/One BA 787sqft Apartment for rent. Pet OK!,Hopkinton,MA,42.2196,-71.5315
5198380864,"Apartment - Alexandria - $1,392/mo - ready to move in. Parking Available!",Alexandria,VA,38.8357,-77.0655
5198379578,Hopkinton - superb Apartment nearby fine dining,Hopkinton,MA,42.2196,-71.5315
5198379143,"Bright Hopkinton, Two BR, Two BA for rent. Single Car Garage!",Hopkinton,MA,42.2196,-71.5315
5198377025,Two BR Apartment in Norfolk,Norfolk,VA,36.9161,-76.2193
5198375837,Two BA \ Apartment \ Fort Myers - convenient location.,Fort Myers,FL,26.6709,-81.8021
5198373751,"Hopkinton - 2bd/Two BA 1,182sqft Apartment for rent. Single Car Garage!",Hopkinton,MA,42.2196,-71.5315
5198368623,Beautiful Two BR/One BA Apartment in Ghent!,Norfolk,VA,36.8691,-76.2924
5198368598,Three BR Apartment - You ll definitely want to see this sleek.,Cape Coral,FL,26.5983,-81.9518
5198360366,Two BR - in a great area.,Norfolk,VA,36.8691,-76.2924
5198358281,Welcome home to Brittany Apartments!,Norfolk,VA,36.8892,-76.2382
5198357750,Three BR - APARTMENT LIVING IN NORFOLK.,Norfolk,VA,36.8892,-76.2382
5198353910,Lease Spacious 1+1. Approx 567 sf of Living Space!,Framingham,MA,42.2919,-71.4269
5198353051,"Davenport - 2bd/Two BA 1,082sqft Apartment for rent. Pet OK!",Davenport,FL,28.2515,-81.6002
5198352626,Davenport - superb Apartment nearby fine dining. Washer/Dryer Hookups!,Davenport,FL,28.2515,-81.6002
5198352462,Davenport \ Apartment \ Two BR - convenient location. Single Car Garage!,Davenport,FL,28.2515,-81.6002
5198351956,Pet Friendly 1+1 Apartment in Davenport,Davenport,FL,28.2515,-81.6002
5198351919,Two BR Apartment - Large & Bright,Alexandria,VA,38.7926,-77.0831
5198348066,"Apartment only for $1,215/mo. You Can Stop Looking Now. Pet OK!",Davenport,FL,28.2515,-81.6002
5198347698,"$1,385/mo, One BA - convenient location. Pet OK!",Davenport,FL,28.2515,-81.6002
5198340508,One BR Apartment - Set on beautifully landscaped grounds.,Alexandria,VA,38.7926,-77.0831
5198340233,Two BR Apartment - Large & Bright. Parking Available!,Alexandria,VA,38.7926,-77.0831
5198336533,"Bright Alexandria, One BR, One BA for rent",Alexandria,VA,38.7926,-77.0831
5198333392,Studio - This updated furnished unit features a living rooms. Offstreet parking!,Worcester,MA,42.2676,-71.8079
5198330484,Outstanding Opportunity To Live At The Worcester City Club. Pet OK!,Worcester,MA,42.2676,-71.8079
5198330302,"Lease Spacious 2+2. Approx 1,080 sf of Living Space!",Worcester,MA,42.2676,-71.8079
5198328646,Lease Spacious 1+1. Approx 884 sf of Living Space!,Winter Haven,FL,27.9992,-81.7502
5198328447,Apartment only for $945/mo. You Can Stop Looking Now!,Winter Haven,FL,27.9992,-81.7502
5198328320,Apartment in move in condition in Winter Haven,Winter Haven,FL,27.9992,-81.7502
5198326754,This Apartment is a must see. Pet OK!,Worcester,MA,42.2676,-71.8079
5198325160,Norfolk Value!,Norfolk,VA,36.9141,-76.2882
5198324046,Princeton Properties makes apartment living easy!,Worcester,MA,42.2676,-71.8079
5198321653,Convenient location Two BR Two BA for rent. Pet OK!,Alexandria,VA,38.8282,-77.0855
5198320761,Convenient location One BR One BA for rent,Alexandria,VA,38.8282,-77.0855
5198320275,Norfolk Value!,Norfolk,VA,36.9141,-76.2882
5198319926,Apartment in move in condition in Alexandria,Alexandria,VA,38.8282,-77.0855
5198319253,One BR Apartment - Meticulous & modern penthouse loft unit featuring bamboo,Worcester,MA,42.2676,-71.8079
5198318727,Finding apartment homes in Worcester has never been easier. Pet OK!,Worcester,MA,42.2676,-71.8079
5198318595,"1,690 sq. ft. \ Four BR \ Two BA - come and see this one.",Davenport,FL,28.1932,-81.6047
5198317962,"Bright Alexandria, Two BR, Two BA for rent",Alexandria,VA,38.8184,-77.0639
5198317091,Nice clean and bright second floor apartment. Washer/Dryer Hookups!,Whitinsville,MA,42.1198,-71.672
5198316525,"Lease Spacious 2+2. Approx 1,150 sf of Living Space!",Alexandria,VA,38.8184,-77.0639
5198313275,"It's an exciting apartment homes in Westborough, MA.",Westborough,MA,42.2663,-71.6181
5198310779,Apartment - One BR - convenient location.,Arlington,VA,38.891,-77.0816
5198310440,Great and comfortable apartment Two BR One BA!,Auburndale,FL,28.0722,-81.8036
5198307771,Pet Friendly 1+1 Apartment in Arlington,Arlington,VA,38.891,-77.0816
5198307093,"Over 1,389 sf in Lakeland",Lakeland,FL,27.9682,-81.9337
5198305520,"Attractive One BR, One BA",Arlington,VA,38.891,-77.0816
5198303662,Arlington - 1bd/One BA 708sqft Apartment for rent. Pet OK!,Arlington,VA,38.891,-77.0816
5198303101,"Westborough, 1,325 sq. ft. Two BA - convenient location. Pet OK!",Westborough,MA,42.2663,-71.6181
5198300910,"1,044 sq. ft. \ $2,633/mo \ Arlington - in a great area. Single Car Garage!",Arlington,VA,38.891,-77.0816
5198300295,"Apartment in quiet area, spacious with big kitchen. Pet OK!",Arlington,VA,38.891,-77.0816
5198299962,"Arlington, Great Location, One BR Apartment. Parking Available!",Arlington,VA,38.891,-77.0816
5198294098,Two BR Apartment - Large & Bright. Single Car Garage!,Sterling,MA,42.4417,-71.7746
5198288639,"Average Rent $1,329 a month - That's a STEAL!",Norfolk,VA,36.8543,-76.2135
5198286108,Shrewsbury Value. Pet OK!,Shrewsbury,MA,42.2852,-71.7223
5198284567,"Bright Arlington, Two BR, Two BA for rent",Arlington,VA,38.9028,-77.1289
5198284518,Apartment in prime location. Pet OK!,Lakeland,FL,28.0877,-81.9785
5198283565,"Spacious Two BR, One BA. Parking Available!",Lakeland,FL,28.0877,-81.9785
5198282761,Convenient location Two BR One BA for rent,Lakeland,FL,28.0877,-81.9785
5198280647,"Amazing Two BR, Two BA for rent",Shrewsbury,MA,42.2852,-71.7223
5198278952,"Modern Apartments Available in Lakeland, FLWelcome home to Arbor Glen.",Lakeland,FL,28.0877,-81.9785
5198278915,Super Cute! Apartment for Rent. Pet OK!,Shrewsbury,MA,42.2852,-71.7223
5198278242,Convenient location One BR One BA for rent,Arlington,VA,38.8431,-77.092
5198277805,Arlington - 2bd/One BA 950sqft Apartment for rent,Arlington,VA,38.8431,-77.092
5198275955,Two BR Apartment - Floor Plan Image for Home Decor Planner 24-Hour Fitness,Arlington,VA,38.8431,-77.092
5198273779,"Virginia Beach, Great Location, One BR Apartment. Parking Available!",Virginia Beach,VA,36.8528,-75.9783
5198273527,"Move-in condition, Two BR One BA",Lakeland,FL,28.0382,-81.9432
5198272557,Beautiful Virginia Beach Apartment for rent,Virginia Beach,VA,36.6197,-76.0582
5198268336,This Apartment is a must see!,Arlington,VA,38.8431,-77.092
5198264727,Over 653 sf in Virginia Beach,Virginia Beach,VA,36.8142,-76.0225
5198263077,Prominence Apartments Studio Luxury Apartment Homes,Virginia Beach,VA,36.8142,-76.0225
5198262902,"Bright Virginia Beach, Studio, One BA for rent. Single Car Garage!",Virginia Beach,VA,36.8816,-76.0015
5198261952,"Attractive Two BR, Two BA",Pinellas Park,FL,27.8597,-82.7061
5198258664,Apartment in move in condition in Virginia Beach,Virginia Beach,VA,36.8528,-75.9783
5198251005,Two BR Apartment - offers pet friendly one.,Virginia Beach,VA,36.7383,-76.048
5198246393,Two BR Apartment - Nestled along the banks of the scenic Mumford River.,Douglas,MA,42.0577,-71.755
5198243400,Prominence Apartments One BR Luxury Apartment Homes,Clinton,MA,42.4173,-71.684
5198242692,"$1,485/mo - One BA - One BR - ready to move in.",Arlington,VA,38.8609,-77.1028
5198240222,Two BR - Come home to Seminole Village Apartments in beautiful Seminole,Seminole,FL,27.8568,-82.7607
5198236576,Two BR Apartment in Quiet Building - Arlington,Arlington,VA,38.8609,-77.1028
5198234317,Pepperell Luxurious 1 + 1,Pepperell,MA,42.6675,-71.5994
5198232983,The apartment you want has to make sense.,Arlington,VA,38.8609,-77.1028
5198232230,Two BR - convenient location.,Largo,FL,27.888,-82.7536
5198231450,Largo - ready to move in.,Largo,FL,27.888,-82.7536
5198229679,Lease Spacious 2+1. Approx 711 sf of Living Space!,Arlington,VA,38.8609,-77.1028
5198224096,"Apartment in quiet area, spacious with big kitchen. Pet OK!",Arlington,VA,38.8609,-77.1028
5198215183,Apartment in great location. Pet OK!,Arlington,VA,38.8723,-77.1157
5198215094,"Lease Spacious 2+1. Approx 1,010 sf of Living Space!",Largo,FL,27.8998,-82.7575
5198211889,"Largo, Two BR, Two BA for rent",Largo,FL,27.9208,-82.7993
5198210209,Waterchase Apartments is a great to. $795/mo,Largo,FL,27.9208,-82.7993
5198210112,Roomy 1 BR in the Heart of Downtown Pittsfield,Pittsfield,MA,42.4546,-73.2501
5198209422,"$1,213 / Two BR - Great Deal. MUST SEE. Dog OK!",Largo,FL,27.9208,-82.7993
5198209298,"Great Central Location One BR, One BA. Dog OK!",Largo,FL,27.9208,-82.7993
5198207352,Apartment - come and see this one. Parking Available!,Arlington,VA,38.8723,-77.1157
5198206811,"Move-in condition, Three BR 2.50 BA",Virginia Beach,VA,36.8344,-76.0258
5198204571,One BR Apartment in Quiet Building - Arlington,Arlington,VA,38.8723,-77.1157
