id,pets_allowed,fee
5197843622,No pets allowed,No
5197826641,"Cats,Dogs",No
5197826489,No pets allowed,No
5197825512,No pets allowed,No
5197817516,No pets allowed,No
5197816113,No pets allowed,No
5197802988,"Cats,Dogs",No
5197801082,No pets allowed,No
5197771964,No pets allowed,No
5197770649,No pets allowed,No
5197770429,No pets allowed,No
5197768425,No pets allowed,No
5197766090,No pets allowed,No
5197760180,No pets allowed,No
5197757607,No pets allowed,No
5197744194,No pets allowed,No
5197743814,No pets allowed,No
5197722361,No pets allowed,No
5197720010,No pets allowed,No
5197714668,"Cats,Dogs",No
5197713078,No pets allowed,No
5197686021,No pets allowed,No
5198581303,"Cats,Dogs",No
5198567770,No pets allowed,No
5198545835,No pets allowed,No
5198532770,No pets allowed,No
5198518899,No pets allowed,No
5198511036,No pets allowed,No
5198470232,No pets allowed,No
5198467846,No pets allowed,No
5198365479,No pets allowed,No
5198361031,No pets allowed,No
5198359663,No pets allowed,No
5198353514,"Cats,Dogs",No
5198314647,No pets allowed,No
5198237347,No pets allowed,No
5198221040,No pets allowed,No
5198216233,"Cats,Dogs",No
5198205462,No pets allowed,No
5198203963,No pets allowed,No
5198179533,No pets allowed,No
5198177948,No pets allowed,No
5198177696,No pets allowed,No
5198176607,Cats,No
5198175880,No pets allowed,No
5198175772,"Cats,Dogs",No
5198170914,No pets allowed,No
5198168580,No pets allowed,No
5198154698,No pets allowed,No
5198151089,No pets allowed,No
5198149939,No pets allowed,No
5198136986,No pets allowed,No
5198134282,No pets allowed,No
5198133001,No pets allowed,No
5198123777,No pets allowed,No
5198121786,"Cats,Dogs",No
5198119980,"Cats,Dogs",No
5198115450,No pets allowed,No
5198113114,"Cats,Dogs",No
5198111184,"Cats,Dogs",No
5198108569,No pets allowed,No
5198100719,"Cats,Dogs",No
5198100035,No pets allowed,No
5198098788,No pets allowed,No
5198096575,No pets allowed,No
5198094694,No pets allowed,No
5198053807,"Cats,Dogs",No
5198051575,No pets allowed,No
5198041842,No pets allowed,No
5198040557,No pets allowed,No
5198026242,No pets allowed,No
5198022193,No pets allowed,No
5198018346,No pets allowed,No
5198014349,No pets allowed,No
5198003206,No pets allowed,No
5197971881,No pets allowed,No
5197971427,No pets allowed,No
5197971228,No pets allowed,No
5197969352,No pets allowed,No
5197958592,"Cats,Dogs",No
5197944126,No pets allowed,No
5197935516,No pets allowed,No
5197934676,"Cats,Dogs",No
5197934189,No pets allowed,No
5197933877,"Cats,Dogs",No
5197933310,No pets allowed,No
5197927825,No pets allowed,No
5197926463,"Cats,Dogs",No
5197925227,No pets allowed,No
5197918338,No pets allowed,No
5197916970,No pets allowed,No
5197915296,No pets allowed,No
5197911578,"Cats,Dogs",No
5197910413,No pets allowed,No
5197908765,No pets allowed,No
5197908764,No pets allowed,No
5197906977,No pets allowed,No
5197906425,No pets allowed,No
5197905743,No pets allowed,No
5197900647,No pets allowed,No
5197899738,"Cats,Dogs",No
5197898043,"Cats,Dogs",No
5197895192,No pets allowed,No
5197893844,No pets allowed,No
5197892969,No pets allowed,No
5197892894,No pets allowed,No
5197889216,No pets allowed,No
5197888933,"Cats,Dogs",No
5197883929,No pets allowed,No
5197876434,No pets allowed,No
5197872302,No pets allowed,No
5197871251,No pets allowed,No
5197862804,No pets allowed,No
5197862228,No pets allowed,No
5197844958,No pets allowed,No
5197839317,No pets allowed,No
5197837980,No pets allowed,No
5197828854,No pets allowed,No
5197826013,"Cats,Dogs",No
5197825137,No pets allowed,No
5197802791,No pets allowed,No
5197794147,"Cats,Dogs",No
5197770042,No pets allowed,No
5197768935,No pets allowed,No
5197761135,No pets allowed,No
5197757532,No pets allowed,No
5197755941,No pets allowed,No
5197755429,No pets allowed,No
5197748291,No pets allowed,No
5197745451,No pets allowed,No
5197726915,No pets allowed,No
5197716598,No pets allowed,No
5197714813,No pets allowed,No
5197712563,No pets allowed,No
5197712136,No pets allowed,No
5197711429,No pets allowed,No
5197710685,No pets allowed,No
5197696561,No pets allowed,No
5197690261,No pets allowed,No
5197686814,No pets allowed,No
5197678106,No pets allowed,No
5198584782,No pets allowed,No
5198568717,No pets allowed,No
5198559346,"Cats,Dogs",No
5198531799,No pets allowed,No
5198517186,No pets allowed,No
5198498858,No pets allowed,No
5198477813,No pets allowed,No
5198466879,"Cats,Dogs",No
5198462698,No pets allowed,No
5198428492,No pets allowed,No
5198406467,No pets allowed,No
5198382106,No pets allowed,No
5198369327,"Cats,Dogs",No
5198357280,No pets allowed,No
5198354308,No pets allowed,No
5198250350,No pets allowed,No
5198215715,No pets allowed,No
5198197127,No pets allowed,No
5198142662,"Cats,Dogs",No
5198124452,No pets allowed,No
5198089157,No pets allowed,No
5198088757,"Cats,Dogs",No
5198088473,No pets allowed,No
5198085035,No pets allowed,No
5198083681,No pets allowed,No
5198083535,No pets allowed,No
5198071326,No pets allowed,No
5198066307,No pets allowed,No
5198053606,No pets allowed,No
5198052909,No pets allowed,No
5198052894,"Cats,Dogs",No
5198051530,No pets allowed,No
5198051267,No pets allowed,No
5198051184,No pets allowed,No
5198049927,No pets allowed,No
5198048682,No pets allowed,No
5198046211,No pets allowed,No
5198041738,"Cats,Dogs",No
5198041602,No pets allowed,No
5198040275,No pets allowed,No
5198039785,No pets allowed,No
5198038914,No pets allowed,No
5198037565,No pets allowed,No
5198035765,No pets allowed,No
5198026123,"Cats,Dogs",No
5198025064,"Cats,Dogs",No
5198023289,"Cats,Dogs",No
5198022249,No pets allowed,No
5198020930,No pets allowed,No
5198020730,No pets allowed,No
5198019705,No pets allowed,No
5198018229,No pets allowed,No
5198012689,No pets allowed,No
5198011843,No pets allowed,No
5198010302,No pets allowed,No
5198009816,No pets allowed,No
5198006216,No pets allowed,No
5198006192,No pets allowed,No
5198004414,No pets allowed,No
5198002007,No pets allowed,No
5198000369,No pets allowed,No
5197993571,No pets allowed,No
5197987276,"Cats,Dogs",No
5197974183,No pets allowed,No
5197965608,No pets allowed,No
5197962644,No pets allowed,No
5197960255,No pets allowed,No
5197957877,No pets allowed,No
5197938456,No pets allowed,No
5197936608,"Cats,Dogs",No
5197935720,No pets allowed,No
5197935528,"Cats,Dogs",No
5197934160,No pets allowed,No
5197927635,No pets allowed,No
5197925567,No pets allowed,No
5197925229,No pets allowed,No
5197923811,No pets allowed,No
5197922966,No pets allowed,No
5197922552,No pets allowed,No
5197922192,No pets allowed,No
5197918162,No pets allowed,No
5197917914,"Cats,Dogs",No
5197916460,No pets allowed,No
5197915352,No pets allowed,No
5197911465,"Cats,Dogs",No
5197909922,No pets allowed,No
5197909766,"Cats,Dogs",No
5197909728,"Cats,Dogs",No
5197905819,No pets allowed,No
5197905490,"Cats,Dogs",No
5197900843,"Cats,Dogs",No
5197898904,No pets allowed,No
5197897535,"Cats,Dogs",No
5197897120,No pets allowed,No
5197895159,No pets allowed,No
5197892184,"Cats,Dogs",No
5197892139,No pets allowed,No
5197891288,No pets allowed,No
5197890941,Cats,No
5197888781,No pets allowed,No
5197888571,"Cats,Dogs",No
5197887522,No pets allowed,No
5197886643,No pets allowed,No
5197885683,"Cats,Dogs",No
5197885099,No pets allowed,No
5197883312,No pets allowed,No
5197876427,"Cats,Dogs",No
5197873491,"Cats,Dogs",No
5197872757,"Cats,Dogs",No
5197871034,No pets allowed,No
5197865180,No pets allowed,No
5197863898,No pets allowed,No
5197860588,No pets allowed,No
5197852831,"Cats,Dogs",No
5197851084,No pets allowed,No
5197849420,No pets allowed,No
5197844511,No pets allowed,No
5197834782,No pets allowed,No
5197819776,No pets allowed,No
5197795354,No pets allowed,No
5197774522,No pets allowed,No
5197772411,No pets allowed,No
5197771717,No pets allowed,No
5197771482,No pets allowed,No
5197769351,No pets allowed,No
5197768446,No pets allowed,No
5197765391,No pets allowed,No
5197764501,No pets allowed,No
5197762391,No pets allowed,No
5197761941,No pets allowed,No
5197758329,"Cats,Dogs",No
5197756757,No pets allowed,No
5197751778,No pets allowed,No
5197728380,No pets allowed,No
5197724291,"Cats,Dogs",No
5197707815,No pets allowed,No
5197699846,"Cats,Dogs",No
5197696051,No pets allowed,No
5197693392,No pets allowed,No
5197693179,No pets allowed,No
5197688235,No pets allowed,No
5197685930,No pets allowed,No
5197684979,No pets allowed,No
5198559936,"Cats,Dogs",No
5198532082,"Cats,Dogs",No
5198463441,"Cats,Dogs",No
5198387850,No pets allowed,No
5198375684,No pets allowed,No
5198186600,No pets allowed,No
5198127726,No pets allowed,No
5198033559,No pets allowed,No
5198012312,No pets allowed,No
5197983791,"Cats,Dogs",No
5197970390,"Cats,Dogs",No
5197969473,"Cats,Dogs",No
5197967869,No pets allowed,No
5197964588,No pets allowed,No
5197963998,No pets allowed,No
5197958440,No pets allowed,No
5197958259,No pets allowed,No
5197953154,"Cats,Dogs",No
5197950082,No pets allowed,No
5197944117,No pets allowed,No
5197937811,No pets allowed,No
5197936237,No pets allowed,No
5197935202,No pets allowed,No
5197934339,No pets allowed,No
5197934007,"Cats,Dogs",No
5197933640,No pets allowed,No
5197933613,No pets allowed,No
5197930938,No pets allowed,No
5197930850,No pets allowed,No
5197927455,No pets allowed,No
5197925751,Cats,No
5197925745,No pets allowed,No
5197925738,No pets allowed,No
5197925038,No pets allowed,No
5197924104,No pets allowed,No
5197916701,No pets allowed,No
5197914751,No pets allowed,No
5197911071,"Cats,Dogs",No
5197909099,"Cats,Dogs",No
5197905585,"Cats,Dogs",No
5197905143,"Cats,Dogs",No
5197904948,"Cats,Dogs",No
5197903554,No pets allowed,No
5197902714,"Cats,Dogs",No
5197902401,No pets allowed,No
5197901270,"Cats,Dogs",No
5197899085,"Cats,Dogs",No
5197899080,No pets allowed,No
5197898599,No pets allowed,No
5197898205,No pets allowed,No
5197895114,"Cats,Dogs",No
5197894811,No pets allowed,No
5197894711,No pets allowed,No
5197894298,No pets allowed,No
5197893805,No pets allowed,No
5197893490,No pets allowed,No
5197893441,No pets allowed,No
5197889083,"Cats,Dogs",No
5197888499,"Cats,Dogs",No
5197887916,No pets allowed,No
5197887702,No pets allowed,No
5197886363,No pets allowed,No
5197884398,"Cats,Dogs",No
5197879487,"Cats,Dogs",No
5197868850,No pets allowed,No
5197847565,No pets allowed,No
5197847217,No pets allowed,No
5197847090,No pets allowed,No
5197841844,No pets allowed,No
5197831091,No pets allowed,No
5197816750,No pets allowed,No
5197798838,No pets allowed,No
5197794384,No pets allowed,No
5197793723,No pets allowed,No
5197778321,No pets allowed,No
5197776108,No pets allowed,No
5197774494,No pets allowed,No
5197765090,No pets allowed,No
5197762933,No pets allowed,No
5197761156,No pets allowed,No
5197759886,No pets allowed,No
5197755372,No pets allowed,No
5197753516,No pets allowed,No
5197743357,No pets allowed,No
5197728844,No pets allowed,No
5197728441,No pets allowed,No
5197718982,No pets allowed,No
5197715828,No pets allowed,No
5197714322,No pets allowed,No
5197713997,No pets allowed,No
5197710604,No pets allowed,No
5197699773,No pets allowed,No
5197696081,No pets allowed,No
5197694925,No pets allowed,No
5197693144,No pets allowed,No
5197690853,No pets allowed,No
5197683334,No pets allowed,No
5197677232,No pets allowed,No
5198609487,No pets allowed,No
5198595537,No pets allowed,No
5198592989,No pets allowed,No
5198580135,No pets allowed,No
5198547941,No pets allowed,No
5198545816,No pets allowed,No
5198532649,No pets allowed,No
5198532104,No pets allowed,No
5198519060,"Cats,Dogs",No
5198512433,No pets allowed,No
5198488388,No pets allowed,No
5198482220,No pets allowed,No
5198470260,No pets allowed,No
5198465660,No pets allowed,No
5198414058,No pets allowed,No
5198387145,"Cats,Dogs",No
5198385955,"Cats,Dogs",No
5198366310,"Cats,Dogs",No
5198365373,No pets allowed,No
5198360605,No pets allowed,No
5198353649,"Cats,Dogs",No
5198350155,No pets allowed,No
5198324181,No pets allowed,No
5198183519,No pets allowed,No
5198148326,No pets allowed,No
5198121744,No pets allowed,No
5198107690,No pets allowed,No
5198047158,No pets allowed,No
5197926023,No pets allowed,No
5197913893,No pets allowed,No
5197911410,No pets allowed,No
5197911085,No pets allowed,No
5197909930,No pets allowed,No
5197908912,"Cats,Dogs",No
5197908899,No pets allowed,No
5197906736,No pets allowed,No
5197906341,"Cats,Dogs",No
5197902961,No pets allowed,No
5197902563,No pets allowed,No
5197902097,"Cats,Dogs",No
5197901498,No pets allowed,No
5197901463,No pets allowed,No
5197900927,No pets allowed,No
5197900794,"Cats,Dogs",No
5197900409,No pets allowed,No
5197899823,No pets allowed,No
5197898670,No pets allowed,No
5197898626,No pets allowed,No
5197895137,"Cats,Dogs",No
5197894086,No pets allowed,No
5197893427,No pets allowed,No
5197892947,No pets allowed,No
5197892588,No pets allowed,No
5197892551,No pets allowed,No
5197889881,No pets allowed,No
5197889865,"Cats,Dogs",No
5197889515,"Cats,Dogs",No
5197889046,No pets allowed,No
5197888104,No pets allowed,No
5197887036,No pets allowed,No
5197886801,No pets allowed,No
5197885393,"Cats,Dogs",No
5197884362,"Cats,Dogs",No
5197883904,No pets allowed,No
5197883814,No pets allowed,No
5197883471,No pets allowed,No
5197883469,No pets allowed,No
5197883184,No pets allowed,No
5197882145,No pets allowed,No
5197882104,No pets allowed,No
5197881423,"Cats,Dogs",No
5197880097,No pets allowed,No
5197879913,"Cats,Dogs",No
5197879900,No pets allowed,No
5197879343,No pets allowed,No
5197877845,"Cats,Dogs",No
5197875530,No pets allowed,No
5197874121,No pets allowed,No
5197871823,No pets allowed,No
5197870336,"Cats,Dogs",No
5197869462,No pets allowed,No
5197868400,No pets allowed,No
5197866742,No pets allowed,No
5197866417,No pets allowed,No
5197866143,No pets allowed,No
5197865842,No pets allowed,No
5197863442,No pets allowed,No
5197852475,"Cats,Dogs",No
5197846424,No pets allowed,No
5197844026,No pets allowed,No
5197843924,No pets allowed,No
5197842732,No pets allowed,No
5197842663,"Cats,Dogs",No
5197833294,No pets allowed,No
5197830768,No pets allowed,No
5197829238,No pets allowed,No
5197828164,"Cats,Dogs",No
5197828042,No pets allowed,No
5197826663,No pets allowed,No
5197825468,No pets allowed,No
5197825200,No pets allowed,No
5197823905,No pets allowed,No
5197820928,No pets allowed,No
5197816887,No pets allowed,No
5197801382,No pets allowed,No
5197800547,No pets allowed,No
5197796209,"Cats,Dogs",No
5197795827,No pets allowed,No
5197795382,No pets allowed,No
5197794532,"Cats,Dogs",No
5197793665,No pets allowed,No
5197784802,No pets allowed,No
5197774452,No pets allowed,No
5197773924,No pets allowed,No
5197770878,No pets allowed,No
5197769983,No pets allowed,No
5197766213,No pets allowed,No
5197761863,"Cats,Dogs",No
5197755383,"Cats,Dogs",No
5197755306,No pets allowed,No
5197746069,No pets allowed,No
5197745973,No pets allowed,No
5197743717,"Cats,Dogs",No
5197743426,No pets allowed,No
5197740236,"Cats,Dogs",No
5197739310,No pets allowed,No
5197716491,No pets allowed,No
5197716369,No pets allowed,No
5197711896,No pets allowed,No
5197710177,No pets allowed,No
5197707250,No pets allowed,No
5197703401,No pets allowed,No
5197701560,No pets allowed,No
5197688962,No pets allowed,No
5197683802,No pets allowed,No
5197681477,No pets allowed,No
5198578082,No pets allowed,No
5198567161,No pets allowed,No
5198566332,No pets allowed,No
5198566237,No pets allowed,No
5198566219,No pets allowed,No
5198566182,No pets allowed,No
5198559473,No pets allowed,No
5198557963,No pets allowed,No
5198545351,No pets allowed,No
5198543648,No pets allowed,No
5198532518,No pets allowed,No
5198531850,No pets allowed,No
5198531796,No pets allowed,No
5198510893,"Cats,Dogs",No
5198510883,"Cats,Dogs",No
5198499326,"Cats,Dogs",No
5198494173,"Cats,Dogs",No
5198467761,"Cats,Dogs",No
5198465588,No pets allowed,No
5198441816,No pets allowed,No
5198432814,"Cats,Dogs",No
5198428503,Cats,No
5198400329,No pets allowed,No
5198400254,"Cats,Dogs",No
5198390175,No pets allowed,No
5198389388,No pets allowed,No
5198389003,"Cats,Dogs",No
5198388091,No pets allowed,No
5198385975,No pets allowed,No
5198367761,No pets allowed,No
5198322479,No pets allowed,No
5198319570,"Cats,Dogs",No
5198307064,No pets allowed,No
5198302756,No pets allowed,No
5198300132,No pets allowed,No
5198288135,No pets allowed,No
5198278687,No pets allowed,No
5198216363,No pets allowed,No
5198187218,"Cats,Dogs",No
5198141084,No pets allowed,No
5198120683,No pets allowed,No
5198114044,No pets allowed,No
5198107718,No pets allowed,No
5197928225,No pets allowed,No
5197892898,No pets allowed,No
5197866894,No pets allowed,No
5197866785,No pets allowed,No
5197866474,No pets allowed,No
5197866147,"Cats,Dogs",No
5189497978,"Cats,Dogs",No
5500065154,"Cats,Dogs",Yes
5188199544,No pets allowed,No
5500065240,"Cats,Dogs",Yes
5500065204,"Cats,Dogs",Yes
5500064932,"Cats,Dogs",Yes
5498669758,"Cats,Dogs",Yes
5498669768,"Cats,Dogs",Yes
5188199171,No pets allowed,No
5497867996,No pets allowed,Yes
5498670354,No pets allowed,Yes
5498670279,No pets allowed,Yes
5185547711,Cats,No
5169132766,"Cats,Dogs",No
5167036742,"Cats,Dogs",No
5496185226,"Cats,Dogs",Yes
5165286656,No pets allowed,No
5493726301,"Cats,Dogs",Yes
5182125039,"Cats,Dogs",No
5491398409,"Cats,Dogs",Yes
5166348326,"Cats,Dogs",No
5487525999,No pets allowed,Yes
5171276174,"Cats,Dogs",No
5170618725,No pets allowed,No
5478652999,No pets allowed,Yes
5478652921,No pets allowed,Yes
5153872088,No pets allowed,No
5476183355,No pets allowed,Yes
5151947903,No pets allowed,No
5151947272,"Cats,Dogs",No
5168193706,"Cats,Dogs",No
5151559741,No pets allowed,No
5470768100,"Cats,Dogs",Yes
5147188868,No pets allowed,No
5146307153,"Cats,Dogs",No
5161840489,No pets allowed,No
5161840449,No pets allowed,No
5143725508,"Cats,Dogs",No
5459641669,"Cats,Dogs",Yes
5451815306,"Cats,Dogs",Yes
5451258508,"Cats,Dogs",Yes
5451258518,"Cats,Dogs",Yes
5449484930,No pets allowed,Yes
5153250862,"Cats,Dogs",No
5449483337,"Cats,Dogs",Yes
5137784152,Cats,No
5137786641,"Cats,Dogs",No
5444970918,No pets allowed,Yes
5442564132,"Cats,Dogs",Yes
5442564119,"Cats,Dogs",Yes
5442563673,"Cats,Dogs",Yes
5145881602,No pets allowed,No
5438083959,No pets allowed,Yes
5438089593,"Cats,Dogs",Yes
5438083918,"Cats,Dogs",Yes
5438094864,No pets allowed,Yes
5438083930,No pets allowed,Yes
5438089543,"Cats,Dogs",Yes
5438084406,No pets allowed,Yes
5438084773,No pets allowed,Yes
5438084724,No pets allowed,Yes
5144391716,No pets allowed,No
5437462699,"Cats,Dogs",Yes
5142797420,No pets allowed,No
5142817519,No pets allowed,No
5142803369,No pets allowed,No
5142811246,No pets allowed,No
5142797442,No pets allowed,No
5142797455,No pets allowed,No
5142797449,No pets allowed,No
5142797439,No pets allowed,No
5142797413,No pets allowed,No
5125280400,No pets allowed,No
5434261360,No pets allowed,Yes
5124209761,No pets allowed,No
5126787037,"Cats,Dogs",No
5121854161,"Cats,Dogs",No
5121882751,No pets allowed,No
5121854097,"Cats,Dogs",No
5121844871,"Cats,Dogs",No
5121830327,"Cats,Dogs",No
5121995298,"Cats,Dogs",No
5121994978,No pets allowed,No
5121974803,"Cats,Dogs",No
5121839823,"Cats,Dogs",No
5121821666,"Cats,Dogs",No
5121776855,No pets allowed,No
5121766192,No pets allowed,No
5122580378,"Cats,Dogs",No
5121996294,No pets allowed,No
5121992521,No pets allowed,No
5121958392,No pets allowed,No
5121958370,No pets allowed,No
5121945987,"Cats,Dogs",No
5121929644,No pets allowed,No
5121879296,No pets allowed,No
5121875010,"Cats,Dogs",No
5121865898,No pets allowed,No
5121811606,"Cats,Dogs",No
5121777284,No pets allowed,No
5121767552,No pets allowed,No
5121711701,"Cats,Dogs",No
5121707645,No pets allowed,No
5122521347,"Cats,Dogs",No
5122516698,No pets allowed,No
5121997567,"Cats,Dogs",No
5121989390,No pets allowed,No
5121956578,"Cats,Dogs",No
5121938373,No pets allowed,No
5121916856,No pets allowed,No
5121915693,No pets allowed,No
5121905194,"Cats,Dogs",No
5121892455,No pets allowed,No
5121870011,"Cats,Dogs",No
5121868567,"Cats,Dogs",No
5121862659,No pets allowed,No
5121856031,No pets allowed,No
5121830705,"Cats,Dogs",No
5121822551,No pets allowed,No
5121781181,No pets allowed,No
5121770952,No pets allowed,No
5121745322,No pets allowed,No
5121714747,No pets allowed,No
5121713494,No pets allowed,No
5121710071,No pets allowed,No
5121703858,"Cats,Dogs",No
5121669561,No pets allowed,No
5121656991,No pets allowed,No
5121645949,"Cats,Dogs",No
5121635386,"Cats,Dogs",No
5122434962,No pets allowed,No
5121968341,"Cats,Dogs",No
5121957555,"Cats,Dogs",No
5121949645,"Cats,Dogs",No
5121929562,No pets allowed,No
5121890300,"Cats,Dogs",No
5121859882,"Cats,Dogs",No
5121857973,"Cats,Dogs",No
5121855399,No pets allowed,No
5121846703,No pets allowed,No
5121844033,No pets allowed,No
5121840137,"Cats,Dogs",No
5121825372,No pets allowed,No
5121816162,No pets allowed,No
5121776440,No pets allowed,No
5121758117,"Cats,Dogs",No
5121713793,No pets allowed,No
5121659159,"Cats,Dogs",No
5121641747,No pets allowed,No
5121596052,"Cats,Dogs",No
5122556690,"Cats,Dogs",No
5122540476,No pets allowed,No
5122413044,"Cats,Dogs",No
5121993222,No pets allowed,No
5121937429,"Cats,Dogs",No
5121928783,"Cats,Dogs",No
5121918024,No pets allowed,No
5121917444,"Cats,Dogs",No
5121899623,"Cats,Dogs",No
5121863076,"Cats,Dogs",No
5121830488,No pets allowed,No
5121795706,No pets allowed,No
5121792105,No pets allowed,No
5121780722,No pets allowed,No
5121748141,"Cats,Dogs",No
5121669761,No pets allowed,No
5121643485,No pets allowed,No
5121634043,"Cats,Dogs",No
5121633909,"Cats,Dogs",No
5121602246,No pets allowed,No
5121599286,No pets allowed,No
5121595334,"Cats,Dogs",No
5121592290,No pets allowed,No
5121577053,No pets allowed,No
5121576783,"Cats,Dogs",No
5121575536,No pets allowed,No
5122567836,"Cats,Dogs",No
5122557022,"Cats,Dogs",No
5121978636,"Cats,Dogs",No
5121957908,No pets allowed,No
5121932132,No pets allowed,No
5121890037,"Cats,Dogs",No
5121886258,No pets allowed,No
5121857669,No pets allowed,No
5121853149,"Cats,Dogs",No
5121789760,No pets allowed,No
5121789242,No pets allowed,No
5121783714,No pets allowed,No
5121718969,No pets allowed,No
5121669162,"Cats,Dogs",No
5121659312,No pets allowed,No
5121632486,No pets allowed,No
5121627449,"Cats,Dogs",No
5121578043,No pets allowed,No
5121569715,"Cats,Dogs",No
5121536655,No pets allowed,No
5121528119,"Cats,Dogs",No
5122606217,No pets allowed,No
5122605873,No pets allowed,No
5122584608,No pets allowed,No
5122575264,"Cats,Dogs",No
5122567604,No pets allowed,No
5122563179,No pets allowed,No
5122504492,"Cats,Dogs",No
5122374582,"Cats,Dogs",No
5121990444,No pets allowed,No
5121980014,No pets allowed,No
5121955973,"Cats,Dogs",No
5121949393,"Cats,Dogs",No
5121945843,"Cats,Dogs",No
5121942888,No pets allowed,No
5121941485,"Cats,Dogs",No
5121928449,No pets allowed,No
5121900969,No pets allowed,No
5121872243,"Cats,Dogs",No
5121869817,No pets allowed,No
5121843565,No pets allowed,No
5121826229,No pets allowed,No
5121777408,No pets allowed,No
5121761938,No pets allowed,No
5121758537,"Cats,Dogs",No
5121725110,No pets allowed,No
5121716849,"Cats,Dogs",No
5121713195,"Cats,Dogs",No
5121712959,No pets allowed,No
5121662072,"Cats,Dogs",No
5121642428,No pets allowed,No
5121594689,No pets allowed,No
5121591024,"Cats,Dogs",No
5121588356,No pets allowed,No
5121579620,"Cats,Dogs",No
5121572288,"Cats,Dogs",No
5121570776,"Cats,Dogs",No
5121567642,"Cats,Dogs",No
5121565622,"Cats,Dogs",No
5121561897,No pets allowed,No
5121530594,"Cats,Dogs",No
5121519445,No pets allowed,No
5121516754,"Cats,Dogs",No
5121512986,No pets allowed,No
5121472854,No pets allowed,No
5122612984,No pets allowed,No
5122609305,No pets allowed,No
5122587681,No pets allowed,No
5122583430,"Cats,Dogs",No
5122581293,"Cats,Dogs",No
5122580306,"Cats,Dogs",No
5122574834,"Cats,Dogs",No
5122572896,"Cats,Dogs",No
5122564686,"Cats,Dogs",No
5122558494,"Cats,Dogs",No
5122555284,No pets allowed,No
5122536759,No pets allowed,No
5122534819,No pets allowed,No
5122531896,No pets allowed,No
5122527127,No pets allowed,No
5122526530,"Cats,Dogs",No
5122525271,No pets allowed,No
5122521502,"Cats,Dogs",No
5122495506,"Cats,Dogs",No
5122331892,"Cats,Dogs",No
5121987793,No pets allowed,No
5121951870,No pets allowed,No
5121932046,No pets allowed,No
5121925211,No pets allowed,No
5121917137,No pets allowed,No
5121910382,"Cats,Dogs",No
5121886039,"Cats,Dogs",No
5121867852,No pets allowed,No
5121841929,No pets allowed,No
5121799639,No pets allowed,No
5121759452,"Cats,Dogs",No
5121758304,"Cats,Dogs",No
5121728110,No pets allowed,No
5121719054,No pets allowed,No
5121658262,"Cats,Dogs",No
5121638105,"Cats,Dogs",No
5121636859,"Cats,Dogs",No
5121636655,"Cats,Dogs",No
5121634490,No pets allowed,No
5121627323,"Cats,Dogs",No
5121592210,"Cats,Dogs",No
5121577661,"Cats,Dogs",No
5121539300,"Cats,Dogs",No
5121532942,No pets allowed,No
5121532813,No pets allowed,No
5121518805,No pets allowed,No
5121518793,"Cats,Dogs",No
5121518096,No pets allowed,No
5121488539,No pets allowed,No
5121485322,"Cats,Dogs",No
5121470338,No pets allowed,No
5121461060,No pets allowed,No
5121449159,"Cats,Dogs",No
5121444401,No pets allowed,No
5121441685,"Cats,Dogs",No
5121437287,"Cats,Dogs",No
5121436840,"Cats,Dogs",No
5121432785,No pets allowed,No
5121432591,No pets allowed,No
5121432230,No pets allowed,No
5121432207,No pets allowed,No
5121431935,No pets allowed,No
5122613332,Cats,No
5122609638,"Cats,Dogs",No
5122609006,No pets allowed,No
5122604070,No pets allowed,No
5122603994,No pets allowed,No
5122592936,"Cats,Dogs",No
5122589349,No pets allowed,No
5122582748,No pets allowed,No
5122580428,No pets allowed,No
5122577896,No pets allowed,No
5122577854,"Cats,Dogs",No
5122577434,"Cats,Dogs",No
5122576756,"Cats,Dogs",No
5122576700,"Cats,Dogs",No
5122561507,"Cats,Dogs",No
5122560606,"Cats,Dogs",No
5122559956,No pets allowed,No
5122559456,"Cats,Dogs",No
5122544578,No pets allowed,No
5122538277,"Cats,Dogs",No
5122534015,No pets allowed,No
5122531988,"Cats,Dogs",No
5122530269,No pets allowed,No
5122512547,"Cats,Dogs",No
5122497838,No pets allowed,No
5122497256,"Cats,Dogs",No
5122483857,No pets allowed,No
5122472453,"Cats,Dogs",No
5122467302,"Cats,Dogs",No
5122448415,"Cats,Dogs",No
5122447634,No pets allowed,No
5122446401,No pets allowed,No
5122445899,No pets allowed,No
5122445371,"Cats,Dogs",No
5122444238,"Cats,Dogs",No
5122429470,"Cats,Dogs",No
5122428777,No pets allowed,No
5122279462,No pets allowed,No
5121978924,No pets allowed,No
5121973366,No pets allowed,No
5121968541,No pets allowed,No
5121964064,No pets allowed,No
5121958435,"Cats,Dogs",No
5121958223,No pets allowed,No
5121957870,No pets allowed,No
5121929422,No pets allowed,No
5121918462,No pets allowed,No
5121906684,No pets allowed,No
5121829370,No pets allowed,No
5121823329,No pets allowed,No
5121795003,No pets allowed,No
5121784502,No pets allowed,No
5121702767,No pets allowed,No
5121653106,No pets allowed,No
5121607362,"Cats,Dogs",No
5121588071,"Cats,Dogs",No
5121570548,"Cats,Dogs",No
5121519231,No pets allowed,No
5121519003,No pets allowed,No
5121516092,"Cats,Dogs",No
5121515968,"Cats,Dogs",No
5121514646,No pets allowed,No
5121513574,No pets allowed,No
5121513455,No pets allowed,No
5121512286,"Cats,Dogs",No
5121512183,No pets allowed,No
