id,square_feet,bedrooms,bathrooms,pets_allowed
5121648963,1373,3.0,2.0,No pets allowed
5121625458,790,1.0,1.0,No pets allowed
5121607159,667,1.0,1.0,No pets allowed
5121596944,1255,2.0,2.0,"Cats,Dogs"
5121596440,1133,2.0,2.0,"Cats,Dogs"
5121594638,815,1.0,1.0,"Cats,Dogs"
5121576511,1261,3.0,2.0,"Cats,Dogs"
5121568933,644,1.0,1.0,"Cats,Dogs"
5121540767,700,2.0,1.0,Cats
5121516853,721,1.0,1.0,No pets allowed
5121516212,1122,2.0,2.0,"Cats,Dogs"
5121513333,647,1.0,1.0,"Cats,Dogs"
5121510932,748,1.0,1.0,No pets allowed
5121503526,500,1.0,1.0,No pets allowed
5121480730,737,3.0,1.0,No pets allowed
5121478918,1300,2.0,1.0,No pets allowed
5121477086,914,1.0,1.0,"Cats,Dogs"
5121474062,797,1.0,1.0,No pets allowed
5121470247,1514,2.0,2.0,No pets allowed
5121465880,1300,3.0,2.0,No pets allowed
5121465426,564,3.0,1.5,No pets allowed
5121434648,740,1.0,1.0,No pets allowed
5121433856,925,2.0,1.0,No pets allowed
5121431881,575,1.0,1.0,No pets allowed
5121426289,1438,3.0,2.0,"Cats,Dogs"
5121425505,528,1.0,1.0,No pets allowed
5121423518,1069,1.0,1.0,No pets allowed
5121415033,602,1.0,1.0,No pets allowed
5121410154,863,1.0,1.0,No pets allowed
5121399111,835,1.0,1.0,No pets allowed
5121398425,1333,3.0,2.0,No pets allowed
5121392023,975,1.0,1.0,No pets allowed
5121390988,781,1.0,1.0,"Cats,Dogs"
5121389892,1374,2.0,2.0,No pets allowed
5121382298,1428,3.0,2.0,No pets allowed
5121374772,1114,2.0,2.5,No pets allowed
5121374105,1074,2.0,2.0,No pets allowed
5121351371,1235,2.0,2.0,"Cats,Dogs"
5121351093,1228,2.0,2.0,No pets allowed
5121349815,1110,2.0,2.0,"Cats,Dogs"
5121348996,1088,2.0,2.0,"Cats,Dogs"
5121347500,874,2.0,2.0,"Cats,Dogs"
5121346576,407,2.0,1.0,"Cats,Dogs"
5121338741,663,1.0,1.0,"Cats,Dogs"
5121330646,785,1.0,1.0,No pets allowed
5121330533,1017,2.0,2.0,"Cats,Dogs"
5121330056,789,1.0,1.0,"Cats,Dogs"
5121329815,700,1.0,1.0,"Cats,Dogs"
5121311727,933,2.0,1.0,"Cats,Dogs"
5121306516,663,2.0,2.0,No pets allowed
5121302625,1585,3.0,2.0,"Cats,Dogs"
5121290434,1100,2.0,2.0,"Cats,Dogs"
5121281110,785,1.0,1.0,No pets allowed
5121268342,710,1.0,1.0,No pets allowed
5121267580,1143,2.0,2.0,"Cats,Dogs"
5121261098,2500,6.0,2.0,Cats
5121260653,2500,6.0,3.0,No pets allowed
5121260203,570,1.0,1.0,No pets allowed
5121259877,755,1.0,1.0,No pets allowed
5121231848,781,1.0,1.0,No pets allowed
5121221683,864,2.0,2.0,No pets allowed
5121205337,1618,2.0,2.5,No pets allowed
5121204083,1026,2.0,2.0,"Cats,Dogs"
5121202122,806,1.0,1.0,No pets allowed
5121166674,604,1.0,1.0,No pets allowed
5121161100,1198,2.0,2.0,No pets allowed
5121160426,1198,2.0,2.0,"Cats,Dogs"
5121152189,836,1.0,1.0,No pets allowed
5121150936,1120,2.0,2.0,No pets allowed
5121137458,800,1.0,1.0,"Cats,Dogs"
5121129011,1425,4.0,2.0,No pets allowed
5121128722,1882,4.0,2.0,No pets allowed
5121120227,1180,1.0,1.0,No pets allowed
5121106990,1323,2.0,2.0,"Cats,Dogs"
5121105724,1050,2.0,1.0,No pets allowed
5121105549,860,1.0,1.0,No pets allowed
5121104054,707,1.0,1.0,"Cats,Dogs"
5121103510,650,1.0,1.0,No pets allowed
5121076447,735,1.0,1.0,No pets allowed
5121074146,1304,2.0,2.0,"Cats,Dogs"
5121071061,975,2.0,2.0,"Cats,Dogs"
5121049967,831,1.0,1.0,No pets allowed
5122608242,1098,2.0,2.0,"Cats,Dogs"
5122586825,680,1.0,1.0,"Cats,Dogs"
5122583012,500,2.0,1.0,No pets allowed
5122579143,500,2.0,1.0,No pets allowed
5122574585,665,1.0,1.0,"Cats,Dogs"
5122544296,671,1.0,1.0,No pets allowed
5122541911,735,1.0,1.0,"Cats,Dogs"
5122541703,748,1.0,1.0,"Cats,Dogs"
5122533691,1094,1.0,1.0,No pets allowed
5122533016,1120,2.0,2.0,No pets allowed
5122513950,1063,2.0,2.0,No pets allowed
5122502018,634,1.0,1.0,No pets allowed
5122493839,670,1.0,1.0,No pets allowed
5122478250,744,1.0,1.0,"Cats,Dogs"
5122475773,1388,2.0,2.0,No pets allowed
5122474375,739,1.0,1.0,"Cats,Dogs"
5122474223,866,1.0,1.0,No pets allowed
5122470317,895,1.0,1.0,No pets allowed
5122466660,997,2.0,2.0,"Cats,Dogs"
5122466232,750,2.0,1.0,No pets allowed
5122465209,912,1.0,1.0,"Cats,Dogs"
5122465181,750,2.0,1.0,No pets allowed
5122450136,787,1.0,1.0,"Cats,Dogs"
5122448840,672,1.0,1.0,"Cats,Dogs"
5122435586,945,2.0,1.5,"Cats,Dogs"
5122399308,560,1.0,1.0,"Cats,Dogs"
5122396763,788,1.0,1.0,"Cats,Dogs"
5122392916,1000,2.0,2.0,No pets allowed
5122388534,718,1.0,1.0,No pets allowed
5122386618,1456,3.0,2.0,No pets allowed
5122380092,700,1.0,1.0,"Cats,Dogs"
5122371696,777,1.0,1.0,"Cats,Dogs"
5122362367,965,3.0,2.0,"Cats,Dogs"
5122361268,784,1.0,1.0,"Cats,Dogs"
5122346283,721,1.0,1.0,"Cats,Dogs"
5122342942,733,1.0,1.0,Cats
5122310003,849,1.0,1.0,No pets allowed
5122287625,822,1.0,1.0,"Cats,Dogs"
5122193520,1190,2.0,1.0,No pets allowed
5122191972,1100,2.0,2.0,No pets allowed
5122150708,809,1.0,1.0,No pets allowed
5122143047,1033,1.0,2.0,"Cats,Dogs"
5122139227,1684,3.0,3.0,"Cats,Dogs"
5122130344,1027,2.0,1.0,"Cats,Dogs"
5122122206,990,2.0,2.0,No pets allowed
5122118569,961,2.0,2.0,"Cats,Dogs"
5122096177,771,1.0,1.0,No pets allowed
5122093463,1080,2.0,2.0,"Cats,Dogs"
5122065734,1108,2.0,2.0,"Cats,Dogs"
5122060331,806,2.0,1.0,"Cats,Dogs"
5122056914,1268,3.0,2.0,No pets allowed
5122053289,1150,1.0,1.0,No pets allowed
5122030619,978,2.0,2.0,"Cats,Dogs"
5122030238,1020,2.0,1.5,No pets allowed
5121997813,884,2.0,1.5,"Cats,Dogs"
5121995549,1136,2.0,1.0,"Cats,Dogs"
5121978243,1095,2.0,2.0,No pets allowed
5121971332,1075,3.0,2.0,"Cats,Dogs"
5121968273,588,2.0,2.0,No pets allowed
5121957773,510,1.0,1.0,No pets allowed
5121945666,646,1.0,1.0,"Cats,Dogs"
5121937581,945,2.0,2.0,No pets allowed
5121931652,1179,2.0,2.0,Cats
5121926607,770,1.0,1.0,No pets allowed
5121893290,800,2.0,1.0,"Cats,Dogs"
5121882740,835,2.0,2.0,No pets allowed
5121878717,605,1.0,1.0,"Cats,Dogs"
5121874829,1296,3.0,2.0,No pets allowed
5121866073,1020,2.0,1.0,No pets allowed
5121859121,587,1.0,1.0,"Cats,Dogs"
5121858066,654,1.0,1.0,"Cats,Dogs"
5121796672,738,1.0,1.0,"Cats,Dogs"
5121796094,1017,2.0,2.0,"Cats,Dogs"
5121793456,1103,2.0,2.0,"Cats,Dogs"
5121786238,1071,2.0,2.0,No pets allowed
5121776187,798,1.0,1.0,"Cats,Dogs"
5121774730,900,2.0,1.0,"Cats,Dogs"
5121767050,688,1.0,1.0,No pets allowed
5121761279,726,1.0,1.0,"Cats,Dogs"
5121709029,1237,2.0,2.0,No pets allowed
5121645468,1398,3.0,2.0,"Cats,Dogs"
5121643877,1165,2.0,2.0,No pets allowed
5121638711,1049,2.0,2.0,"Cats,Dogs"
5121611306,1154,2.0,2.0,"Cats,Dogs"
5121603734,977,2.0,2.0,No pets allowed
5121589020,1159,1.0,1.0,"Cats,Dogs"
5121587711,656,2.0,1.0,"Cats,Dogs"
5121579391,868,2.0,2.0,"Cats,Dogs"
5121572694,1243,2.0,2.0,No pets allowed
5121568625,664,1.0,1.0,"Cats,Dogs"
5121551002,820,1.0,1.0,No pets allowed
5121539013,1200,3.0,1.0,No pets allowed
5121532343,913,1.0,1.0,"Cats,Dogs"
5121530522,1152,2.0,2.0,"Cats,Dogs"
5121516369,1116,2.0,2.0,"Cats,Dogs"
5121515814,760,1.0,1.0,"Cats,Dogs"
5121511316,1375,2.0,2.0,"Cats,Dogs"
5121487523,694,1.0,1.0,No pets allowed
5121470621,1303,2.0,2.0,No pets allowed
5121469787,692,1.0,1.0,No pets allowed
5121441976,2970,4.0,2.5,No pets allowed
5121438677,753,1.0,1.0,"Cats,Dogs"
5121437005,1107,2.0,2.0,No pets allowed
5121432904,696,1.0,1.0,No pets allowed
5121432813,752,1.0,1.0,No pets allowed
5121427289,1137,2.0,2.0,No pets allowed
5121427247,1132,2.0,2.0,No pets allowed
5121423239,802,1.0,1.0,"Cats,Dogs"
5121407153,653,1.0,1.0,No pets allowed
5121405581,1098,2.0,2.0,"Cats,Dogs"
5121403311,907,1.0,1.0,"Cats,Dogs"
5121403114,1114,2.0,2.0,"Cats,Dogs"
5121399908,1400,2.0,1.0,No pets allowed
5121396849,1065,2.0,2.0,No pets allowed
5121394921,991,2.0,2.0,"Cats,Dogs"
5121391034,1065,2.0,2.0,"Cats,Dogs"
5121381363,1130,2.0,1.0,No pets allowed
5121379348,1087,2.0,2.0,"Cats,Dogs"
5121377625,1250,3.0,1.0,No pets allowed
5121377422,900,2.0,1.0,"Cats,Dogs"
5121370032,1111,2.0,2.0,No pets allowed
5121365272,629,1.0,1.0,No pets allowed
5121358882,1324,3.0,3.0,No pets allowed
5121348444,781,1.0,1.0,No pets allowed
5121346198,1250,2.0,2.0,"Cats,Dogs"
5121344798,900,2.0,2.0,"Cats,Dogs"
5121339234,940,1.0,1.0,No pets allowed
5121330845,865,1.0,1.0,No pets allowed
5121330631,725,1.0,1.0,No pets allowed
5121330034,635,1.0,1.0,"Cats,Dogs"
5121311536,952,2.0,1.0,No pets allowed
5121303838,531,2.0,1.0,No pets allowed
5121297549,802,1.0,1.0,"Cats,Dogs"
5121294142,1036,2.0,1.0,No pets allowed
5121289911,786,1.0,1.0,No pets allowed
5121280541,1119,2.0,2.0,"Cats,Dogs"
5121280124,763,1.0,1.0,"Cats,Dogs"
5121277709,530,1.0,1.0,No pets allowed
5121271545,1371,3.0,2.0,No pets allowed
5121261464,1351,2.0,2.5,No pets allowed
5121258135,1119,2.0,2.0,No pets allowed
5121257884,755,1.0,1.0,No pets allowed
5121236581,1315,3.0,2.0,"Cats,Dogs"
5121233754,809,1.0,1.0,No pets allowed
5121233084,833,1.0,1.0,"Cats,Dogs"
5121231957,1082,2.0,2.0,"Cats,Dogs"
5121230751,1060,2.0,2.0,No pets allowed
5121227054,993,1.0,1.0,"Cats,Dogs"
5121224550,1114,2.0,2.0,No pets allowed
5121223200,750,1.0,1.0,"Cats,Dogs"
5121205918,727,1.0,1.0,No pets allowed
5121200213,691,1.0,1.0,"Cats,Dogs"
5121190737,1300,3.0,2.0,No pets allowed
5121168886,885,1.0,1.0,"Cats,Dogs"
5121167957,800,1.0,1.0,"Cats,Dogs"
5121165138,1182,2.0,2.0,No pets allowed
5121160041,1536,3.0,2.0,"Cats,Dogs"
5121156345,300,1.0,1.0,No pets allowed
5121148467,920,2.0,1.0,No pets allowed
5121146998,720,1.0,1.0,No pets allowed
5121136627,665,2.0,1.0,No pets allowed
5121104944,725,1.0,1.0,No pets allowed
5121104229,1234,3.0,2.0,No pets allowed
5121087274,1444,3.0,2.0,"Cats,Dogs"
5121078663,1712,3.0,2.0,No pets allowed
5121075865,908,2.0,2.0,"Cats,Dogs"
5121075726,681,1.0,1.0,No pets allowed
5121070025,711,2.0,1.0,"Cats,Dogs"
5121069371,1613,2.0,2.5,No pets allowed
5121069244,1054,2.0,2.0,No pets allowed
5121067977,900,2.0,1.0,No pets allowed
5121067029,450,1.0,1.0,No pets allowed
5121058425,1206,2.0,1.5,"Cats,Dogs"
5121051961,1138,2.0,2.0,"Cats,Dogs"
5121050646,1078,2.0,2.0,No pets allowed
5121050323,1314,3.0,2.0,No pets allowed
5121049481,700,1.0,1.0,No pets allowed
5122614452,843,1.0,1.0,"Cats,Dogs"
5122612753,1038,2.0,2.0,No pets allowed
5122611532,835,1.0,1.0,No pets allowed
5122605376,892,1.0,1.0,"Cats,Dogs"
5122602650,926,1.0,1.5,"Cats,Dogs"
5122602169,1236,3.0,2.0,"Cats,Dogs"
5122597234,556,2.0,1.0,"Cats,Dogs"
5122594315,556,2.0,1.0,"Cats,Dogs"
5122591239,767,1.0,1.0,"Cats,Dogs"
5122589513,2580,4.0,2.5,No pets allowed
5122586738,874,1.0,1.0,No pets allowed
5122586306,600,1.0,1.0,No pets allowed
5122581213,1130,2.0,2.0,No pets allowed
5122577696,965,2.0,2.0,No pets allowed
5122569882,1142,3.0,2.0,"Cats,Dogs"
5122568608,1867,4.0,2.5,No pets allowed
5122553104,2770,5.0,3.5,No pets allowed
5122542338,1019,2.0,2.0,No pets allowed
5122542140,683,1.0,1.0,No pets allowed
5122541440,1711,3.0,2.5,No pets allowed
5122538535,450,2.0,1.0,"Cats,Dogs"
5122536989,935,2.0,1.5,No pets allowed
5122534099,681,1.0,1.0,No pets allowed
5122526997,768,1.0,1.0,No pets allowed
5122525658,900,2.0,2.0,"Cats,Dogs"
5122520412,890,2.0,1.0,"Cats,Dogs"
5122520212,885,1.0,1.0,"Cats,Dogs"
5122519945,885,1.0,1.0,"Cats,Dogs"
5122519004,1540,3.0,2.0,"Cats,Dogs"
5122518366,1198,2.0,2.0,No pets allowed
5122492945,712,1.0,1.0,No pets allowed
5122491960,1144,3.0,2.0,No pets allowed
5122490660,847,1.0,1.0,"Cats,Dogs"
5122489819,850,1.0,1.0,"Cats,Dogs"
5122483473,960,1.0,1.0,No pets allowed
5122479837,986,1.0,1.0,"Cats,Dogs"
5122474529,739,1.0,1.0,"Cats,Dogs"
5122472984,1051,2.0,2.0,"Cats,Dogs"
5122471213,750,2.0,1.0,"Cats,Dogs"
5122466748,1111,2.0,2.0,No pets allowed
5122465734,798,1.0,1.0,"Cats,Dogs"
5122464163,1293,2.0,2.0,"Cats,Dogs"
5122463764,1227,2.0,2.0,No pets allowed
5122461029,1025,3.0,1.5,No pets allowed
5122439154,523,1.0,1.0,No pets allowed
5122437723,1211,2.0,2.0,"Cats,Dogs"
5122437308,746,1.0,1.0,No pets allowed
5122435740,1029,2.0,2.0,No pets allowed
5122434316,784,1.0,1.0,No pets allowed
5122429106,834,1.0,1.0,No pets allowed
5122427881,576,2.0,2.0,"Cats,Dogs"
5122426439,991,2.0,2.0,No pets allowed
5122426284,800,1.0,1.0,No pets allowed
5122420396,800,1.0,1.0,No pets allowed
5122419026,898,2.0,2.0,No pets allowed
5122416441,1015,2.0,1.0,"Cats,Dogs"
5122410939,805,1.0,1.0,No pets allowed
5122409278,689,1.0,1.0,"Cats,Dogs"
5122408602,730,1.0,1.0,No pets allowed
5122403751,755,1.0,1.0,No pets allowed
5122390915,621,1.0,1.0,No pets allowed
5122389043,1162,2.0,2.5,No pets allowed
5122387003,950,2.0,2.0,No pets allowed
5122365349,823,1.0,1.0,"Cats,Dogs"
5122346804,1292,3.0,2.0,"Cats,Dogs"
5122343116,1185,2.0,2.0,No pets allowed
5122325459,1075,2.0,2.0,"Cats,Dogs"
5122324808,831,1.0,1.0,No pets allowed
5122308678,1946,4.0,3.0,"Cats,Dogs"
5122299819,648,2.0,1.0,"Cats,Dogs"
5122293399,652,1.0,1.0,"Cats,Dogs"
5122244426,720,1.0,1.0,No pets allowed
5122241649,856,1.0,1.0,"Cats,Dogs"
5122237393,1078,2.0,2.0,"Cats,Dogs"
5122223543,1094,2.0,2.0,No pets allowed
5122220891,1012,2.0,2.0,No pets allowed
5122174246,817,1.0,1.0,"Cats,Dogs"
5122168459,954,2.0,2.0,"Cats,Dogs"
5122165887,980,2.0,2.0,"Cats,Dogs"
5122159422,811,2.0,1.0,"Cats,Dogs"
5122154684,1151,2.0,2.0,No pets allowed
5122144199,986,2.0,2.0,"Cats,Dogs"
5122142889,800,1.0,1.0,No pets allowed
5122139357,1404,3.0,2.0,"Cats,Dogs"
5122137201,620,1.0,1.0,No pets allowed
5122130416,767,1.0,1.0,No pets allowed
5122129143,1056,2.0,1.5,No pets allowed
5122112708,971,2.0,1.0,"Cats,Dogs"
5122099519,1103,2.0,2.0,No pets allowed
5122084483,956,2.0,2.0,No pets allowed
5122076428,855,1.0,1.0,"Cats,Dogs"
5122060629,806,2.0,1.0,"Cats,Dogs"
5122056523,694,1.0,1.0,No pets allowed
5122055333,319,1.0,1.0,No pets allowed
5122030287,960,2.0,1.5,No pets allowed
5122028540,1258,2.0,2.0,No pets allowed
5122007269,420,2.0,1.0,"Cats,Dogs"
5121996347,1136,2.0,1.0,"Cats,Dogs"
5121995207,1270,2.0,2.0,No pets allowed
5121995052,893,1.0,1.0,No pets allowed
5121987009,683,1.0,1.0,No pets allowed
5121982531,1300,2.0,2.0,No pets allowed
5121978026,1917,2.0,2.0,"Cats,Dogs"
5121967902,903,2.0,1.0,No pets allowed
5121957802,743,1.0,1.0,"Cats,Dogs"
5121953316,827,1.0,1.0,"Cats,Dogs"
5121929472,1367,2.0,2.0,No pets allowed
5121924938,945,2.0,2.0,"Cats,Dogs"
5121922007,1015,2.0,2.0,No pets allowed
5121919800,628,1.0,1.0,No pets allowed
5121917014,607,1.0,1.0,No pets allowed
5121915455,754,1.0,1.0,No pets allowed
5121914935,724,1.0,1.0,"Cats,Dogs"
5121914027,793,1.0,1.0,No pets allowed
5121902293,1974,3.0,2.0,No pets allowed
5121865851,762,1.0,1.0,No pets allowed
5121859088,588,2.0,1.0,"Cats,Dogs"
5121858994,912,2.0,2.0,"Cats,Dogs"
5121858520,3386,4.0,3.0,"Cats,Dogs"
5121845271,1201,2.0,2.0,"Cats,Dogs"
5121835946,1322,3.0,2.0,"Cats,Dogs"
5121818787,850,1.0,1.0,"Cats,Dogs"
5121786217,1159,2.0,2.0,No pets allowed
5121783315,967,2.0,1.0,No pets allowed
5121724407,737,1.0,1.0,No pets allowed
5121709136,1157,1.0,1.0,No pets allowed
5121709022,1087,3.0,2.0,No pets allowed
5121668784,1200,4.0,4.0,No pets allowed
5121639929,892,1.0,1.0,"Cats,Dogs"
5121603965,1095,2.0,2.0,No pets allowed
5121576994,250,1.0,1.0,No pets allowed
5121569928,664,1.0,1.0,"Cats,Dogs"
5121521013,785,1.0,1.0,No pets allowed
5121517148,501,1.0,1.0,No pets allowed
5121516984,982,2.0,2.0,"Cats,Dogs"
5121516032,1116,2.0,2.0,"Cats,Dogs"
5121513769,1223,2.0,2.0,"Cats,Dogs"
5121511607,748,1.0,1.0,No pets allowed
5121508597,1144,2.0,2.0,"Cats,Dogs"
5121508401,1053,2.0,1.0,"Cats,Dogs"
5121488254,1344,2.0,2.0,No pets allowed
5121486225,694,1.0,1.0,No pets allowed
5121482635,1120,2.0,2.0,No pets allowed
5121482518,1000,2.0,1.0,No pets allowed
5121482482,694,1.0,1.0,No pets allowed
5121481182,1167,2.0,2.0,"Cats,Dogs"
5121480041,1000,2.0,1.0,"Cats,Dogs"
5121467575,692,1.0,1.0,No pets allowed
5121466074,680,2.0,1.0,"Cats,Dogs"
5121464293,741,1.0,1.0,No pets allowed
5121442041,1160,3.0,1.0,No pets allowed
5121441183,1129,1.0,1.0,No pets allowed
5121438401,1382,3.0,2.0,"Cats,Dogs"
5121438182,720,1.0,1.0,No pets allowed
5121435170,616,1.0,1.0,No pets allowed
5121434824,1273,3.0,2.0,No pets allowed
5121434688,616,1.0,1.0,No pets allowed
5121432185,709,1.0,1.0,"Cats,Dogs"
5121431365,802,1.0,1.0,"Cats,Dogs"
5121429285,916,1.0,1.0,No pets allowed
5121394493,1100,2.0,1.0,No pets allowed
5121391083,1075,2.0,1.5,No pets allowed
5121387119,1273,2.0,2.0,No pets allowed
5121381540,1290,2.0,2.0,"Cats,Dogs"
5121379404,753,1.0,1.0,No pets allowed
5121352022,1102,2.0,2.0,No pets allowed
5121341151,1073,2.0,2.0,No pets allowed
5121336769,1354,2.0,2.0,No pets allowed
5121335539,1230,2.0,1.0,No pets allowed
5121333170,1000,2.0,2.0,"Cats,Dogs"
5121332713,860,1.0,1.0,"Cats,Dogs"
5121310072,979,2.0,2.0,No pets allowed
5121306811,900,2.0,2.0,"Cats,Dogs"
5121297469,797,1.0,1.0,No pets allowed
5121291015,1113,2.0,2.0,"Cats,Dogs"
5121290760,685,1.0,1.0,No pets allowed
5121288514,1067,2.0,2.0,No pets allowed
5121271843,676,1.0,1.0,"Cats,Dogs"
5121266981,1097,2.0,2.0,No pets allowed
5121265668,1143,2.0,2.0,No pets allowed
5121265365,2804,4.0,2.5,No pets allowed
5121260666,1100,3.0,1.0,No pets allowed
5121258892,1104,2.0,2.0,"Cats,Dogs"
5121221798,608,1.0,1.0,"Cats,Dogs"
5121221199,1224,2.0,2.0,No pets allowed
5121203583,2604,5.0,3.0,No pets allowed
5121201554,1114,2.0,2.0,No pets allowed
5121195484,1125,2.0,2.0,No pets allowed
5121184520,931,4.0,3.0,No pets allowed
5121170664,288,0.0,1.0,No pets allowed
5121169055,768,2.0,1.0,No pets allowed
5121168141,1387,2.0,2.0,No pets allowed
5121156455,811,2.0,1.0,No pets allowed
5121156098,800,2.0,1.0,"Cats,Dogs"
5121154208,1069,2.0,2.0,"Cats,Dogs"
5121150613,1000,3.0,1.0,No pets allowed
5121144386,739,1.0,1.0,No pets allowed
5121105731,1200,2.0,1.0,No pets allowed
5121103520,650,1.0,1.0,No pets allowed
5121097554,620,1.0,1.0,"Cats,Dogs"
5121097191,620,1.0,1.0,"Cats,Dogs"
5121091401,2863,4.0,2.5,No pets allowed
5121081181,879,1.0,1.0,"Cats,Dogs"
5121076976,1238,2.0,2.0,No pets allowed
5121076347,1545,3.0,2.0,No pets allowed
5121076051,767,1.0,1.0,"Cats,Dogs"
5121075262,1141,2.0,2.0,No pets allowed
5121075153,1156,2.0,2.0,No pets allowed
5121074986,900,2.0,1.0,No pets allowed
5121073602,1162,2.0,2.0,"Cats,Dogs"
5121073390,1038,1.0,1.0,"Cats,Dogs"
5121066430,1050,2.0,2.0,"Cats,Dogs"
5121064764,1244,2.0,2.0,No pets allowed
5121064245,1235,2.0,2.0,No pets allowed
5121054377,1296,2.0,2.0,"Cats,Dogs"
5121053254,1194,2.0,2.0,"Cats,Dogs"
5121047721,831,1.0,1.0,No pets allowed
5122609691,1096,2.0,2.0,No pets allowed
5122605568,892,1.0,1.0,"Cats,Dogs"
5122583683,1119,2.0,2.0,No pets allowed
5122579936,1132,2.0,2.0,No pets allowed
5122577397,800,1.0,1.0,"Cats,Dogs"
5122577110,846,1.0,1.0,No pets allowed
5122575119,1150,2.0,2.0,No pets allowed
5122572884,601,2.0,1.0,No pets allowed
5122565426,1160,2.0,2.0,"Cats,Dogs"
5122560305,1044,1.0,1.0,"Cats,Dogs"
5122559440,763,1.0,1.0,No pets allowed
5122550563,600,1.0,1.0,No pets allowed
5122550292,743,1.0,1.0,"Cats,Dogs"
5122543909,960,2.0,1.5,No pets allowed
5122543022,765,1.0,1.0,"Cats,Dogs"
5122539483,640,1.0,1.0,"Cats,Dogs"
5122537395,1227,2.0,2.0,No pets allowed
5122536853,990,2.0,2.0,"Cats,Dogs"
5122533002,1420,3.0,2.0,No pets allowed
5122530118,885,2.0,1.0,"Cats,Dogs"
5122530078,885,2.0,1.0,"Cats,Dogs"
5122517097,1490,3.0,2.0,"Cats,Dogs"
5122515679,1270,2.0,2.0,No pets allowed
5122497820,670,1.0,1.0,"Cats,Dogs"
5122497519,823,1.0,1.0,"Cats,Dogs"
5122487160,1030,2.0,2.0,No pets allowed
5122483027,1236,3.0,2.0,No pets allowed
5122480654,1000,2.0,2.0,No pets allowed
5122476089,611,2.0,1.0,No pets allowed
5122469863,1027,2.0,2.0,"Cats,Dogs"
5122466095,789,1.0,1.0,No pets allowed
5122465087,1620,3.0,2.0,"Cats,Dogs"
5122458694,847,1.0,1.0,"Cats,Dogs"
5122457896,1231,2.0,2.0,"Cats,Dogs"
5122451428,1030,2.0,2.0,"Cats,Dogs"
5122450024,458,2.0,1.0,No pets allowed
5122439060,655,1.0,1.0,No pets allowed
5122438941,785,1.0,1.0,No pets allowed
5122435272,1029,2.0,2.0,"Cats,Dogs"
5122431693,700,1.0,1.0,No pets allowed
5122427648,700,1.0,1.0,No pets allowed
5122425986,746,1.0,1.0,"Cats,Dogs"
5122424579,1022,2.0,2.0,"Cats,Dogs"
5122420552,800,1.0,1.0,No pets allowed
5122419901,1189,2.0,2.0,No pets allowed
5122419578,840,2.0,1.0,"Cats,Dogs"
5122416296,850,2.0,1.0,"Cats,Dogs"
5122416071,1022,2.0,2.0,No pets allowed
5122415813,858,1.0,1.0,"Cats,Dogs"
5122413401,703,1.0,1.0,"Cats,Dogs"
5122409205,1086,2.0,2.0,"Cats,Dogs"
5122406449,950,2.0,2.0,No pets allowed
5122405526,770,1.0,1.0,No pets allowed
5122404350,777,1.0,1.0,"Cats,Dogs"
5122402060,925,1.0,1.0,No pets allowed
5122388465,1016,2.0,2.0,No pets allowed
5122387766,1270,2.0,2.0,No pets allowed
5122385479,836,1.0,1.0,"Cats,Dogs"
5122379190,940,2.0,1.0,No pets allowed
5122372861,1491,3.0,2.0,"Cats,Dogs"
5122370715,1060,2.0,2.0,"Cats,Dogs"
5122345641,1125,2.0,2.0,No pets allowed
5122340143,713,1.0,1.0,Cats
5122315397,1210,2.0,2.0,No pets allowed
5122310602,1121,2.0,2.0,No pets allowed
5122305578,796,1.0,1.0,No pets allowed
5122295191,1218,3.0,2.0,No pets allowed
5122246966,1091,2.0,2.0,"Cats,Dogs"
5122246734,1185,2.0,2.0,No pets allowed
5122245599,609,1.0,1.0,No pets allowed
5122240448,854,1.0,1.0,"Cats,Dogs"
5122236636,1103,2.0,2.0,No pets allowed
5122226604,1308,2.0,2.0,No pets allowed
5122226038,933,2.0,1.0,No pets allowed
5122210570,739,1.0,1.0,"Cats,Dogs"
5122202605,1053,2.0,2.0,No pets allowed
5122172899,630,1.0,1.0,No pets allowed
5122153067,1285,2.0,2.0,"Cats,Dogs"
5122145102,1108,2.0,2.0,"Cats,Dogs"
5122104015,791,1.0,1.0,No pets allowed
5122103878,791,1.0,1.0,No pets allowed
5122092521,926,1.0,1.0,No pets allowed
5122088836,980,2.0,2.0,"Cats,Dogs"
5122072734,913,2.0,1.5,No pets allowed
5122019171,950,2.0,2.0,No pets allowed
5122009347,978,2.0,2.0,"Cats,Dogs"
5122007130,1075,2.0,2.0,No pets allowed
5122004576,750,2.0,2.0,"Cats,Dogs"
5121998374,919,2.0,1.0,No pets allowed
5121998257,919,2.0,1.0,No pets allowed
5121996119,893,1.0,1.0,No pets allowed
5121995992,1136,2.0,1.0,No pets allowed
5121989144,1524,3.0,2.0,"Cats,Dogs"
5121985165,1008,3.0,2.0,"Cats,Dogs"
5121971763,841,2.0,2.0,No pets allowed
5121967738,955,2.0,2.0,No pets allowed
5121953394,1219,2.0,2.0,"Cats,Dogs"
5121952972,715,1.0,1.0,No pets allowed
5121935227,927,2.0,1.0,"Cats,Dogs"
5121923600,1068,2.0,2.0,"Cats,Dogs"
5121893584,1035,2.0,1.5,"Cats,Dogs"
5121891224,934,2.0,2.0,No pets allowed
5121886060,1091,2.0,2.0,No pets allowed
