id,price_display,price_type
5121586246,$818,Monthly
5121577944,"$1,079",Monthly
5121540539,"$1,200",Monthly
5121521063,"$1,013",Monthly
5121518562,"$1,224",Monthly
5121516903,"$1,646",Monthly
5121514675,$923,Monthly
5121492948,"$2,560",Monthly
5121492714,$959,Monthly
5121486712,"$1,740",Monthly
5121486535,"$3,315",Monthly
5121486348,"$1,660",Monthly
5121485065,"$1,660",Monthly
5121484597,"$1,535",Monthly
5121484325,"$2,115",Monthly
5121479504,"$1,079",Monthly
5121477390,"$1,771",Monthly
5121475468,"$3,400",Monthly
5121473236,"$1,559",Monthly
5121468086,"$2,995",Monthly
5121467509,"$2,495",Monthly
5121466626,"$1,865",Monthly
5121466232,$600,Monthly
5121461042,"$2,670",Monthly
5121441690,$573,Monthly
5121439647,"$2,295",Monthly
5121435649,"$2,070",Monthly
5121434769,"$1,241",Monthly
5121434625,"$1,185",Monthly
5121432561,"$1,270",Monthly
5121431887,"$1,178",Monthly
5121431747,"$1,355",Monthly
5121431683,"$1,385",Monthly
5121431672,"$1,337",Monthly
5121430983,"$1,488",Monthly
5121428104,"$1,355",Monthly
5121426016,"$1,079",Monthly
5121423847,"$1,098",Monthly
5121407691,"$1,700",Monthly
5121406944,"$1,240",Monthly
5121398934,"$1,290",Monthly
5121396954,"$1,485",Monthly
5121391347,"$2,768",Monthly
5121379420,"$1,124",Monthly
5121379151,"$1,183",Monthly
5121343365,$982,Monthly
5121342844,"$1,101",Monthly
5121340468,"$1,210",Monthly
5121339095,"$3,200",Monthly
5121336856,$900,Monthly
5121333416,"$1,349",Monthly
5121332814,$919,Monthly
5121332255,"$1,359",Monthly
5121332053,"$1,339",Monthly
5121331025,$965,Monthly
5121330211,$815,Monthly
5121329238,"$1,030",Monthly
5121328944,"$1,024",Monthly
5121328795,"$1,141",Monthly
5121328163,$905,Monthly
5121320076,"$1,624",Monthly
5121308665,$980,Monthly
5121303104,"$1,308",Monthly
5121292686,$750,Monthly
5121291046,"$1,834",Monthly
5121289983,$858,Monthly
5121270356,"$1,615",Monthly
5121269124,"$1,675",Monthly
5121268755,"$1,225",Monthly
5121267711,"$1,245",Monthly
5121260587,$600,Monthly
5121259636,"$1,145",Monthly
5121259369,"$3,925",Monthly
5121258660,"$3,800",Monthly
5121257889,"$2,900",Monthly
5121253744,"$1,340",Monthly
5121234441,"$1,500",Monthly
5121232059,"$2,475",Monthly
5121230314,"$1,838",Monthly
5121221763,"$1,350",Monthly
5121219964,"$1,071",Monthly
5121214496,$879,Monthly
5121201539,"$1,460",Monthly
5121197372,"$1,595",Monthly
5121196460,$856,Monthly
5121192902,$795,Monthly
5121192671,"$1,110",Monthly
5121165088,"$3,250",Monthly
5121164659,"$3,200",Monthly
5121154724,"$1,210",Monthly
5121151452,$874,Monthly
5121151151,$909,Monthly
5121106665,"$1,260",Monthly
5121097696,$759,Monthly
5121075518,"$1,162",Monthly
5121071721,"$1,150",Monthly
5121064845,"$1,245",Monthly
5121063939,"$1,186",Monthly
5121063340,"$1,420",Monthly
5121063142,"$1,345",Monthly
5121059921,"$1,317",Monthly
5121057482,"$1,100",Monthly
5121055959,$944,Monthly
5121054647,"$2,300",Monthly
5121053339,$935,Monthly
5121052907,"$1,582",Monthly
5121051600,$925,Monthly
5121049375,"$1,195",Monthly
5121048837,"$1,500",Monthly
5122600835,$760,Monthly
5122581365,"$2,096",Monthly
5122581117,"$2,120",Monthly
5122580921,"$1,195",Monthly
5122580906,"$1,230",Monthly
5122577469,"$1,623",Monthly
5122577037,"$1,699",Monthly
5122576959,"$1,575",Monthly
5122575556,"$1,179",Monthly
5122567489,"$1,195",Monthly
5122566727,$989,Monthly
5122560880,"$1,284",Monthly
5122544639,$740,Monthly
5122536419,"$4,795",Monthly
5122530186,"$1,820",Monthly
5122522912,"$1,674",Monthly
5122521798,"$2,155",Monthly
5122519761,"$1,139",Monthly
5122514894,"$2,600",Monthly
5122514038,"$1,985",Monthly
5122513989,"$1,925",Monthly
5122497006,"$2,590",Monthly
5122492513,"$1,916",Monthly
5122490396,"$1,495",Monthly
5122489925,"$2,175",Monthly
5122488957,"$2,655",Monthly
5122486390,"$2,139",Monthly
5122483548,$550,Monthly
5122481886,$899,Monthly
5122476760,"$1,658",Monthly
5122473858,"$1,120",Monthly
5122462567,"$1,340",Monthly
5122456831,$748,Monthly
5122435568,$825,Monthly
5122422168,"$3,518",Monthly
5122419928,"$2,160",Monthly
5122419097,"$1,199",Monthly
5122415491,"$2,355",Monthly
5122410126,"$1,169",Monthly
5122409334,$790,Monthly
5122406827,"$1,708",Monthly
5122403459,"$1,915",Monthly
5122386735,"$1,495",Monthly
5122385785,"$1,449",Monthly
5122384783,$938,Monthly
5122383555,"$1,008",Monthly
5122376319,"$1,000",Monthly
5122374337,"$1,279",Monthly
5122368542,"$1,863",Monthly
5122367053,"$1,000",Monthly
5122366896,"$1,744",Monthly
5122361847,"$1,130",Monthly
5122361583,"$1,215",Monthly
5122359229,$970,Monthly
5122346468,"$1,577",Monthly
5122336685,"$1,835",Monthly
5122336554,"$2,066",Monthly
5122335488,"$2,434",Monthly
5122286035,"$1,925",Monthly
5122271414,$910,Monthly
5122270024,$825,Monthly
5122269768,"$2,252",Monthly
5122250655,$919,Monthly
5122246330,"$1,254",Monthly
5122240323,"$1,198",Monthly
5122237196,"$1,802",Monthly
5122236946,"$1,425",Monthly
5122232809,"$2,250",Monthly
5122221974,"$1,204",Monthly
5122213852,"$1,887",Monthly
5122211842,"$1,865",Monthly
5122206478,"$1,759",Monthly
5122201130,"$1,332",Monthly
5122187830,"$1,740",Monthly
5122171954,"$1,479",Monthly
5122170492,"$1,360",Monthly
5122160242,$947,Monthly
5122148623,$799,Monthly
5122133185,$719,Monthly
5122132422,$785,Monthly
5122130247,"$2,280",Monthly
5122122275,"$1,800",Monthly
5122112567,$695,Monthly
5122103715,$882,Monthly
5122095159,$850,Monthly
5122078259,"$1,979",Monthly
5122069763,"$1,540",Monthly
5122060823,$873,Monthly
5122042751,"$1,024",Monthly
5122024622,"$1,030",Monthly
5122021833,"$1,833",Monthly
5122019107,"$1,663",Monthly
5122013447,"$1,783",Monthly
5121998274,"$1,700",Monthly
5121998219,"$1,415",Monthly
5121997955,"$1,135",Monthly
5121997890,"$1,255",Monthly
5121997432,"$1,290",Monthly
5121995074,$995,Monthly
5121994431,"$1,355",Monthly
5121988266,"$1,550",Monthly
5121987601,"$1,621",Monthly
5121987516,"$1,740",Monthly
5121979075,"$2,250",Monthly
5121979023,"$2,000",Monthly
5121978936,"$2,700",Monthly
5121978187,"$1,550",Monthly
5121971016,"$1,584",Monthly
5121968594,"$5,350",Monthly
5121955555,"$1,175",Monthly
5121955468,"$3,205",Monthly
5121945495,"$2,149",Monthly
5121940055,"$2,850",Monthly
5121937533,"$4,500",Monthly
5121937490,"$2,200",Monthly
5121934819,"$2,200",Monthly
5121932210,"$2,950",Monthly
5121931295,"$2,995",Monthly
5121917483,"$1,550",Monthly
5121914670,"$1,803",Monthly
5121902609,"$1,789",Monthly
5121900770,"$1,250",Monthly
5121899571,"$1,525",Monthly
5121890400,"$1,490",Monthly
5121853603,"$1,150",Monthly
5121852445,"$1,630",Monthly
5121850968,"$1,800",Monthly
5121847820,"$1,526",Monthly
5121847738,"$1,683",Monthly
5121845320,"$1,944",Monthly
5121845205,"$1,836",Monthly
5121844605,"$2,011",Monthly
5121843769,"$1,631",Monthly
5121837304,"$1,509",Monthly
5121832308,"$3,500",Monthly
5121830887,"$1,820",Monthly
5121830003,"$5,200",Monthly
5121828807,"$1,995",Monthly
5121827823,"$1,941",Monthly
5121827179,$900,Monthly
5121825986,"$1,850",Monthly
5121824302,"$3,995",Monthly
5121822120,"$2,295",Monthly
5121811384,"$2,189",Monthly
5121808084,"$1,882",Monthly
5121807528,"$2,080",Monthly
5121806058,"$2,000",Monthly
5121799506,"$1,700",Monthly
5121790604,"$1,497",Monthly
5121779833,"$1,818",Monthly
5121759668,"$2,005",Monthly
5121712429,"$1,338",Monthly
5121712372,"$1,499",Monthly
5121712306,"$1,499",Monthly
5121712127,"$1,499",Monthly
5121711887,"$2,249",Monthly
5121710605,"$1,928",Monthly
5121710317,"$2,306",Monthly
5121709406,"$1,808",Monthly
5121709292,"$1,475",Monthly
5121691211,$963,Monthly
5121664822,$885,Monthly
5121656186,"$1,350",Monthly
5121653006,"$1,595",Monthly
5121642528,"$1,400",Monthly
5121611946,"$1,242",Monthly
5121605056,"$1,399",Monthly
5121602229,"$1,690",Monthly
5121602116,"$1,550",Monthly
5121580061,$935,Monthly
5121577839,"$1,249",Monthly
5121574097,"$1,220",Monthly
5121528819,"$1,290",Monthly
5121526604,"$1,214",Monthly
5121517108,"$1,443",Monthly
5121512737,"$1,255",Monthly
5121511164,"$1,347",Monthly
5121488352,"$2,563",Monthly
5121488000,"$1,470",Monthly
5121486635,"$1,685",Monthly
5121485971,"$2,648",Monthly
5121480666,"$1,305",Monthly
5121475496,"$2,540",Monthly
5121466662,$595,Monthly
5121466109,"$2,450",Monthly
5121465946,"$1,565",Monthly
5121460358,"$2,550",Monthly
5121448264,$875,Monthly
5121446540,$900,Monthly
5121445841,"$1,485",Monthly
5121438832,"$1,497",Monthly
5121437670,"$1,490",Monthly
5121432256,"$1,786",Monthly
5121432211,"$1,400",Monthly
5121432154,"$1,353",Monthly
5121431039,"$1,529",Monthly
5121429122,"$1,542",Monthly
5121427170,"$2,849",Monthly
5121426713,"$1,298",Monthly
5121426377,"$1,446",Monthly
5121420372,"$1,096",Monthly
5121417512,"$1,080",Monthly
5121413307,"$1,125",Monthly
5121405701,"$1,567",Monthly
5121403519,"$1,303",Monthly
5121403219,$883,Monthly
5121402979,$973,Monthly
5121397878,"$1,575",Monthly
5121396312,"$1,275",Monthly
5121396270,"$1,110",Monthly
5121383676,"$1,068",Monthly
5121381756,"$3,320",Monthly
5121380436,"$1,086",Monthly
5121378154,"$1,154",Monthly
5121376060,$850,Monthly
5121371838,$974,Monthly
5121366755,"$2,250",Monthly
5121366312,"$1,005",Monthly
5121351691,"$1,319",Monthly
5121351350,"$1,025",Monthly
5121348318,"$1,284",Monthly
5121347657,"$1,825",Monthly
5121347197,$885,Monthly
5121346482,"$1,685",Monthly
5121346403,$838,Monthly
5121346143,"$1,002",Monthly
5121345074,$993,Monthly
5121342901,"$1,389",Monthly
5121337481,"$1,000",Monthly
5121335393,$999,Monthly
5121330876,$960,Monthly
5121329427,$950,Monthly
5121329369,$915,Monthly
5121318718,"$1,316",Monthly
5121306064,"$1,193",Monthly
5121305741,"$2,555",Monthly
5121302228,$525,Monthly
5121301986,"$2,845",Monthly
5121296736,"$1,825",Monthly
5121295395,"$2,250",Monthly
5121293417,"$1,495",Monthly
5121291276,"$1,305",Monthly
5121289233,"$1,445",Monthly
5121289098,$662,Monthly
5121282850,$990,Monthly
5121276189,"$1,220",Monthly
5121273952,"$1,900",Monthly
5121272088,"$2,150",Monthly
5121271564,"$3,050",Monthly
5121259646,"$2,850",Monthly
5121259182,"$2,975",Monthly
5121258575,"$3,725",Monthly
5121257823,"$3,650",Monthly
5121257706,"$2,925",Monthly
5121252548,"$1,350",Monthly
5121252343,"$1,550",Monthly
5121237857,"$3,600",Monthly
5121224611,"$1,060",Monthly
5121221286,"$1,890",Monthly
5121217200,"$1,106",Monthly
5121215708,"$1,249",Monthly
5121210245,$904,Monthly
5121206366,"$1,200",Monthly
5121204423,$980,Monthly
5121203222,$965,Monthly
5121199373,"$4,135",Monthly
5121186914,"$1,522",Monthly
5121181223,"$3,000",Monthly
5121179700,"$3,000",Monthly
5121172143,"$1,399",Monthly
5121165766,$925,Monthly
5121158979,$820,Monthly
5121154075,"$1,064",Monthly
5121153713,"$1,379",Monthly
5121152849,"$1,825",Monthly
5121148736,"$1,150",Monthly
5121133819,$909,Monthly
5121112004,$850,Monthly
5121109453,$946,Monthly
5121108753,"$1,343",Monthly
5121105155,"$1,390",Monthly
5121103780,"$1,025",Monthly
5121103389,"$1,400",Monthly
5121103045,"$1,125",Monthly
5121098798,"$1,004",Monthly
5121092991,$925,Monthly
5121088011,"$1,185",Monthly
5121087861,"$1,000",Monthly
5121067762,"$1,230",Monthly
5121063120,"$1,595",Monthly
5121062962,$940,Monthly
5121058080,"$1,088",Monthly
5121055339,"$1,100",Monthly
5121054387,$867,Monthly
5121054112,$959,Monthly
5121050896,$875,Monthly
5122614314,"$1,775",Monthly
5122613468,"$1,534",Monthly
5122611332,"$1,480",Monthly
5122609913,"$1,570",Monthly
5122601203,"$1,655",Monthly
5122588001,"$1,417",Monthly
5122578638,$872,Monthly
5122578633,"$1,061",Monthly
5122566855,"$1,290",Monthly
5122565835,$819,Monthly
5122562987,"$1,395",Monthly
5122561213,"$1,670",Monthly
5122561124,"$2,150",Monthly
5122544760,"$1,955",Monthly
5122539417,"$1,492",Monthly
5122537507,"$1,665",Monthly
5122535332,$860,Monthly
5122527973,"$1,173",Monthly
5122526443,"$1,000",Monthly
5122524352,"$1,390",Monthly
5122522414,$925,Monthly
5122522009,"$1,980",Monthly
5122521682,"$1,314",Monthly
5122521586,"$1,815",Monthly
5122520832,"$1,300",Monthly
5122515112,"$3,400",Monthly
5122508587,"$1,030",Monthly
5122498361,"$1,100",Monthly
5122494920,"$2,400",Monthly
5122494912,"$2,100",Monthly
5122492719,"$2,052",Monthly
5122490679,$813,Monthly
5122490221,"$2,256",Monthly
5122479246,"$1,980",Monthly
5122478539,$949,Monthly
5122478103,$899,Monthly
5122476265,"$1,759",Monthly
5122470556,"$2,190",Monthly
5122466874,$550,Monthly
5122465347,"$2,507",Monthly
5122465289,"$3,270",Monthly
5122464309,"$1,842",Monthly
5122462277,$956,Monthly
5122459452,$648,Monthly
5122452887,"$2,235",Monthly
5122452676,"$3,911",Monthly
5122445687,"$1,028",Monthly
5122440490,"$1,152",Monthly
5122438267,"$1,049",Monthly
5122425172,"$2,520",Monthly
5122422580,"$2,872",Monthly
5122419936,"$1,208",Monthly
5122418846,"$2,302",Monthly
5122417008,$750,Monthly
5122416812,"$1,899",Monthly
5122409013,"$1,999",Monthly
5122406386,"$1,975",Monthly
5122387183,$931,Monthly
5122384085,$973,Monthly
5122383351,$875,Monthly
5122381859,"$1,480",Monthly
5122378703,"$1,737",Monthly
5122345548,"$1,629",Monthly
5122336435,"$1,755",Monthly
5122323594,$783,Monthly
5122318935,"$1,345",Monthly
5122306647,"$1,335",Monthly
5122305813,"$1,015",Monthly
5122294837,"$1,167",Monthly
5122290113,"$1,540",Monthly
5122278795,"$1,479",Monthly
5122270961,$915,Monthly
5122255084,$840,Monthly
5122242218,"$2,140",Monthly
5122240198,"$1,624",Monthly
5122235089,"$1,839",Monthly
5122227773,"$1,650",Monthly
5122218560,"$1,576",Monthly
5122218070,"$1,416",Monthly
5122209035,"$3,540",Monthly
5122208561,"$1,790",Monthly
5122148112,$975,Monthly
5122144969,"$1,850",Monthly
5122143161,"$1,959",Monthly
5122134196,"$1,095",Monthly
5122127715,$875,Monthly
5122121350,"$1,775",Monthly
5122107475,"$1,026",Monthly
5122103729,$936,Monthly
5122092552,"$1,260",Monthly
5122084698,"$1,145",Monthly
5122066978,"$1,755",Monthly
5122060845,"$1,035",Monthly
5122054314,"$1,525",Monthly
5122027547,"$1,750",Monthly
5122025124,"$1,105",Monthly
5122015728,"$1,615",Monthly
5122013035,"$2,000",Monthly
5122008846,"$1,800",Monthly
5121997147,"$1,800",Monthly
5121996275,"$1,085",Monthly
5121996157,"$1,205",Monthly
5121995512,$968,Monthly
5121995469,"$2,360",Monthly
5121993598,"$1,090",Monthly
5121986491,"$3,000",Monthly
5121982575,"$2,300",Monthly
5121979868,"$1,355",Monthly
5121978190,"$2,150",Monthly
5121977955,"$1,819",Monthly
5121977166,"$1,140",Monthly
5121976137,"$1,800",Monthly
5121975051,"$1,845",Monthly
5121974925,"$2,168",Monthly
5121974693,"$1,969",Monthly
5121968323,"$1,700",Monthly
5121968155,"$2,200",Monthly
5121968145,"$1,449",Monthly
5121968031,"$2,850",Monthly
5121967227,"$3,500",Monthly
5121964443,"$1,500",Monthly
5121964418,"$1,650",Monthly
5121958783,"$3,239",Monthly
5121958482,"$3,489",Monthly
5121957709,"$1,730",Monthly
5121957333,"$1,230",Monthly
5121956066,"$1,639",Monthly
5121953308,"$1,425",Monthly
5121947556,"$2,084",Monthly
5121947393,"$2,282",Monthly
5121946074,"$2,204",Monthly
5121945892,"$2,217",Monthly
5121943461,"$2,200",Monthly
5121935673,"$2,400",Monthly
5121933576,"$1,975",Monthly
5121928051,"$1,366",Monthly
5121918430,"$1,801",Monthly
5121914808,"$1,650",Monthly
5121892359,"$1,247",Monthly
5121891189,"$1,215",Monthly
5121816714,"$2,800",Monthly
5121807588,"$1,665",Monthly
5121803901,"$2,600",Monthly
5121794648,"$1,158",Monthly
5121791900,"$1,707",Monthly
5121788579,"$1,389",Monthly
5121783497,"$1,575",Monthly
5121779592,"$1,123",Monthly
5121776541,"$1,580",Monthly
5121772872,"$1,290",Monthly
5121769756,"$1,849",Monthly
5121767396,"$1,272",Monthly
5121766260,"$1,400",Monthly
5121755496,"$1,649",Monthly
5121748302,"$1,877",Monthly
5121724243,"$1,048",Monthly
5121723594,"$1,540",Monthly
5121711783,"$1,994",Monthly
5121710894,"$1,650",Monthly
5121709992,"$1,731",Monthly
5121694518,"$1,663",Monthly
5121693968,"$1,285",Monthly
5121632903,"$1,302",Monthly
5121630516,"$1,600",Monthly
5121626265,"$1,249",Monthly
5121596263,"$1,275",Monthly
5121590533,"$1,764",Monthly
5121585399,"$1,415",Monthly
5121576863,"$1,209",Monthly
5121569081,"$1,965",Monthly
5121538961,"$1,443",Monthly
5121531485,"$1,089",Monthly
5121526101,"$1,150",Monthly
5121518203,"$1,026",Monthly
5121516437,"$1,637",Monthly
5121515690,"$1,670",Monthly
5121512644,"$1,508",Monthly
5121511304,"$1,040",Monthly
5121493184,"$1,709",Monthly
5121487587,"$1,450",Monthly
5121486728,$925,Monthly
5121486015,"$1,475",Monthly
5121485351,"$1,859",Monthly
5121483055,"$1,670",Monthly
5121477736,"$1,775",Monthly
5121454535,"$3,200",Monthly
5121445187,"$1,113",Monthly
5121444912,"$1,499",Monthly
5121434775,"$1,525",Monthly
5121433291,"$1,775",Monthly
5121432679,"$1,220",Monthly
5121426469,"$1,409",Monthly
5121421365,"$1,365",Monthly
5121420537,"$1,718",Monthly
5121413616,"$1,178",Monthly
5121403376,"$1,313",Monthly
5121395315,$967,Monthly
5121386622,"$1,048",Monthly
5121381228,"$2,963",Monthly
5121379800,"$1,164",Monthly
5121353982,"$1,119",Monthly
5121348844,"$2,372",Monthly
5121348151,"$1,288",Monthly
5121344481,$930,Monthly
5121339457,"$1,471",Monthly
5121336833,$999,Monthly
5121336345,$905,Monthly
5121330744,"$1,348",Monthly
5121330410,$855,Monthly
5121325190,"$1,645",Monthly
5121316283,"$1,280",Monthly
5121312409,$900,Monthly
5121311750,$880,Monthly
5121309549,"$2,884",Monthly
5121309165,"$4,405",Monthly
5121307513,$870,Monthly
5121306108,"$1,119",Monthly
5121303878,"$3,615",Monthly
5121294483,$780,Monthly
5121293468,$845,Monthly
5121291309,"$1,088",Monthly
5121290553,"$2,300",Monthly
5121289971,$702,Monthly
5121289598,"$2,452",Monthly
5121270614,"$1,790",Monthly
5121270577,"$1,320",Monthly
5121269100,"$1,083",Monthly
5121268734,"$3,000",Monthly
5121266827,"$1,435",Monthly
5121266548,"$1,541",Monthly
5121263443,"$2,950",Monthly
5121262519,"$1,450",Monthly
5121262429,"$1,270",Monthly
5121260640,"$3,600",Monthly
5121258815,"$3,250",Monthly
5121234037,"$1,760",Monthly
5121233329,"$2,917",Monthly
5121233195,"$2,253",Monthly
5121227745,"$2,100",Monthly
5121224709,"$1,155",Monthly
5121216465,"$1,455",Monthly
5121216306,"$2,354",Monthly
5121209103,"$1,144",Monthly
5121189368,"$3,200",Monthly
5121163249,"$1,350",Monthly
5121162125,"$3,000",Monthly
5121161984,"$1,125",Monthly
5121154823,$845,Monthly
5121154540,$700,Monthly
5121152939,"$1,285",Monthly
5121127079,"$1,029",Monthly
5121104466,"$1,460",Monthly
5121103094,"$1,343",Monthly
5121092740,"$2,000",Monthly
5121085227,"$1,905",Monthly
5121072457,$995,Monthly
5121064616,"$1,220",Monthly
5121062853,$935,Monthly
5121062586,"$2,495",Monthly
5121055139,"$1,425",Monthly
5121053416,"$1,264",Monthly
5121052419,$855,Monthly
5121051818,"$1,000",Monthly
5121048387,"$1,195",Monthly
5121046702,$910,Monthly
5121046687,"$1,110",Monthly
5122613073,"$1,129",Monthly
5122606242,"$1,650",Monthly
5122605271,$959,Monthly
5122601866,"$1,688",Monthly
5122591602,$863,Monthly
5122585149,"$1,926",Monthly
5122584074,"$1,595",Monthly
5122583508,"$1,492",Monthly
5122583317,"$1,638",Monthly
5122579996,"$1,549",Monthly
5122571432,"$2,666",Monthly
5122570974,"$2,175",Monthly
5122565549,"$1,610",Monthly
5122559471,"$1,599",Monthly
5122542037,"$2,847",Monthly
5122541822,"$1,120",Monthly
5122532503,$959,Monthly
5122530575,$950,Monthly
5122526460,"$1,866",Monthly
5122515099,"$2,965",Monthly
5122514394,"$2,610",Monthly
5122514216,"$1,820",Monthly
5122514146,"$1,810",Monthly
5122512916,"$1,339",Monthly
5122507367,"$2,725",Monthly
5122503874,"$1,650",Monthly
5122493910,$595,Monthly
5122491184,"$2,529",Monthly
5122489562,"$1,015",Monthly
5122480594,"$2,114",Monthly
5122480148,"$2,139",Monthly
5122478299,"$1,440",Monthly
5122470706,"$1,395",Monthly
5122469241,$550,Monthly
5122467483,$450,Monthly
5122466271,"$2,523",Monthly
5122465503,"$1,534",Monthly
5122464778,"$1,846",Monthly
5122463366,"$1,020",Monthly
5122454185,"$2,247",Monthly
5122449911,"$1,730",Monthly
5122443640,"$2,090",Monthly
5122432421,"$1,895",Monthly
5122429014,$885,Monthly
5122427138,"$2,873",Monthly
5122426256,"$2,530",Monthly
5122417208,$885,Monthly
5122415502,"$3,345",Monthly
5122415124,"$2,414",Monthly
5122413428,"$1,610",Monthly
5122410591,"$2,121",Monthly
5122409376,"$1,154",Monthly
5122405775,"$2,425",Monthly
5122405414,"$1,386",Monthly
5122383417,"$1,030",Monthly
5122375064,"$1,630",Monthly
5122374693,$850,Monthly
5122368703,"$2,009",Monthly
5122363028,"$2,225",Monthly
5122355573,"$1,405",Monthly
5122347288,"$1,750",Monthly
5122347082,"$1,525",Monthly
5122340622,$950,Monthly
5122336314,"$1,658",Monthly
5122333189,$995,Monthly
5122294321,"$2,249",Monthly
5122246577,"$1,709",Monthly
5122246161,"$1,867",Monthly
5122244646,"$1,353",Monthly
5122241817,"$1,925",Monthly
5122239535,"$1,581",Monthly
5122235542,"$1,270",Monthly
5122234743,"$2,196",Monthly
5122225911,$985,Monthly
5122225033,"$1,519",Monthly
5122223520,"$1,310",Monthly
5122221118,"$1,770",Monthly
5122214790,"$2,430",Monthly
5122214702,"$2,375",Monthly
5122205794,"$1,856",Monthly
5122193176,"$1,048",Monthly
5122190759,"$1,145",Monthly
5122145066,"$1,802",Monthly
5122142806,"$2,811",Monthly
5122135041,"$1,440",Monthly
5122132498,"$2,059",Monthly
5122123765,$929,Monthly
5122116863,$945,Monthly
5122104360,"$2,585",Monthly
5122093532,"$1,290",Monthly
5122087940,$955,Monthly
5122068362,$861,Monthly
5122063892,"$1,905",Monthly
5122047151,"$1,071",Monthly
5122042861,"$1,060",Monthly
5122032495,"$2,600",Monthly
5122031010,"$1,325",Monthly
5122021308,"$1,900",Monthly
5122016182,"$1,662",Monthly
5122009666,"$1,892",Monthly
5121960048,"$1,560",Monthly
5121959556,"$1,547",Monthly
5121958319,"$1,836",Monthly
5121958019,"$3,239",Monthly
5121957053,"$1,339",Monthly
5121956854,"$2,100",Monthly
5121956511,"$2,218",Monthly
5121955964,"$1,330",Monthly
5121955612,"$1,629",Monthly
5121955420,"$1,325",Monthly
5121952979,"$1,345",Monthly
5121949432,"$1,480",Monthly
5121949098,"$1,750",Monthly
5121947071,"$2,111",Monthly
5121946221,"$2,264",Monthly
5121946153,"$1,774",Monthly
5121945595,"$1,851",Monthly
5121941981,"$3,250",Monthly
5121940290,"$2,450",Monthly
5121937299,"$1,900",Monthly
5121937051,"$3,700",Monthly
5121934865,"$1,929",Monthly
5121927404,"$1,900",Monthly
5121924234,"$2,145",Monthly
5121923920,"$2,205",Monthly
5121923577,"$2,135",Monthly
5121918488,"$1,913",Monthly
5121917429,"$1,895",Monthly
5121917249,"$1,755",Monthly
5121914742,"$1,650",Monthly
5121913910,"$1,650",Monthly
5121906609,"$1,225",Monthly
5121902176,"$1,650",Monthly
5121900949,"$2,016",Monthly
5121896754,"$2,600",Monthly
5121893046,"$1,450",Monthly
5121890594,"$1,255",Monthly
5121890187,"$1,485",Monthly
5121889327,"$1,210",Monthly
5121755636,"$2,376",Monthly
5121748017,"$1,850",Monthly
5121743572,"$1,495",Monthly
5121743417,"$1,615",Monthly
5121722378,"$1,256",Monthly
5121718492,"$1,090",Monthly
5121717639,"$1,120",Monthly
5121717393,"$1,200",Monthly
5121715644,"$2,195",Monthly
5121714016,"$1,507",Monthly
5121712209,"$1,499",Monthly
5121711907,"$2,350",Monthly
5121710663,"$1,040",Monthly
5121710114,"$2,192",Monthly
5121708789,"$1,855",Monthly
5121708305,"$1,485",Monthly
5121701878,$595,Monthly
5121694037,"$1,305",Monthly
5121664966,"$1,072",Monthly
5121659866,$710,Monthly
5121659530,"$1,595",Monthly
5121657428,"$1,185",Monthly
5121643989,"$1,658",Monthly
5121638550,$895,Monthly
5121634106,"$1,166",Monthly
5121614997,"$1,990",Monthly
5121596893,$800,Monthly
5121595868,"$1,560",Monthly
5121589925,"$1,200",Monthly
5121579546,"$1,125",Monthly
5121579287,"$1,265",Monthly
5121578031,"$1,365",Monthly
5121574302,"$1,580",Monthly
5121572983,$680,Monthly
5121572194,"$1,566",Monthly
5121544540,$952,Monthly
5121538393,"$1,831",Monthly
5121534839,"$2,720",Monthly
5121528126,$860,Monthly
5121526895,"$1,039",Monthly
5121517066,"$1,419",Monthly
5121516832,"$1,855",Monthly
5121516446,"$1,668",Monthly
5121516163,"$1,805",Monthly
5121513193,"$1,060",Monthly
5121512905,$779,Monthly
5121511702,"$3,255",Monthly
5121511528,"$1,245",Monthly
5121498087,"$1,483",Monthly
5121486151,"$1,950",Monthly
5121484778,"$2,221",Monthly
5121467180,"$2,800",Monthly
5121443980,"$1,310",Monthly
5121439826,"$1,335",Monthly
5121436727,"$1,661",Monthly
5121435892,"$2,045",Monthly
5121432924,"$1,280",Monthly
5121431159,"$1,465",Monthly
5121430496,"$1,714",Monthly
5121426078,"$1,179",Monthly
5121417056,"$1,460",Monthly
5121399661,$964,Monthly
5121398295,"$1,233",Monthly
5121391311,"$2,945",Monthly
5121387168,"$1,560",Monthly
5121384982,"$3,201",Monthly
5121384241,"$1,065",Monthly
5121374000,"$1,038",Monthly
5121373022,"$1,029",Monthly
5121365427,$925,Monthly
5121347649,$943,Monthly
5121344439,$402,Monthly
5121340377,$935,Monthly
5121336661,"$1,275",Monthly
5121332211,"$1,379",Monthly
5121332017,"$1,264",Monthly
5121330276,"$1,060",Monthly
5121329032,$840,Monthly
5121319026,"$1,204",Monthly
5121308786,"$1,086",Monthly
5121307265,$980,Monthly
5121307219,"$1,193",Monthly
5121304003,$825,Monthly
5121302716,"$2,735",Monthly
5121294377,$525,Monthly
5121290081,"$2,390",Monthly
5121289304,"$3,053",Monthly
5121288670,$833,Monthly
5121280073,"$1,006",Monthly
5121275600,$950,Monthly
5121270189,"$1,645",Monthly
5121269146,"$1,345",Monthly
5121268504,"$1,625",Monthly
